time,beam_id,capacity_risk,jamming_risk,sla_risk,loss_risk,handover_risk,stress_index
2021-10-18 21:10:00+00:00,AFRICA,0.2698141429301418,0.0,0.0,0.0,0.0,0.10792565717205671
2021-10-18 21:20:00+00:00,AFRICA,0.29501109016994975,0.0,0.0,0.0,0.0,0.1180044360679799
2021-10-18 21:30:00+00:00,AFRICA,0.2729478336243674,0.0,0.0,0.0,0.0,0.10917913344974697
2021-10-18 21:40:00+00:00,AFRICA,0.2590860396838157,0.0,0.0,0.0,1.0,0.2036344158735263
2021-10-18 21:50:00+00:00,AFRICA,0.2983319545361703,0.0,0.0,0.0,0.0,0.11933278181446812
2021-10-18 22:00:00+00:00,AFRICA,0.31272269654963164,0.0,0.0,0.0,0.0,0.12508907861985266
2021-10-18 22:10:00+00:00,AFRICA,0.25226650631197806,0.0,0.0,0.0,0.0,0.10090660252479122
2021-10-18 22:20:00+00:00,AFRICA,0.316104950749499,0.0,0.0,0.0,0.0,0.1264419802997996
2021-10-18 22:30:00+00:00,AFRICA,0.27705889183777926,0.0,0.0,0.0,0.0,0.11082355673511171
2021-10-18 22:40:00+00:00,AFRICA,0.2975562876499875,0.0,0.0,0.0,0.0,0.119022515059995
2021-10-18 22:50:00+00:00,AFRICA,0.30489037743936825,0.0,0.0,0.0,1.0,0.2219561509757473
2021-10-18 23:00:00+00:00,AFRICA,0.333392849765456,0.0,0.0,0.0,0.0,0.13335713990618242
2021-10-18 23:10:00+00:00,AFRICA,0.2555980016335728,0.0,0.0,0.0,0.0,0.10223920065342913
2021-10-18 23:20:00+00:00,AFRICA,0.31924330928571865,0.0,0.0,0.0,0.0,0.12769732371428746
2021-10-18 23:30:00+00:00,AFRICA,0.24142888047579616,0.0,0.0,0.0,0.0,0.09657155219031847
2021-10-18 23:40:00+00:00,AFRICA,0.3221651808875234,0.0,0.0,0.0,0.0,0.12886607235500935
2021-10-18 23:50:00+00:00,AFRICA,0.31389194470852466,0.0,0.0,0.0,0.0,0.12555677788340988
2021-10-19 00:00:00+00:00,AFRICA,0.3300182289873487,0.0,0.0,0.0,0.0,0.13200729159493949
2021-10-19 00:10:00+00:00,AFRICA,0.302475492277825,0.0,0.0,0.0,0.0,0.12099019691113
2021-10-19 00:20:00+00:00,AFRICA,0.3471574273464539,0.0,0.0,0.0,0.0,0.13886297093858155
2021-10-19 00:30:00+00:00,AFRICA,0.28986223428841673,0.0,0.0,0.0,0.0,0.1159448937153667
2021-10-19 00:40:00+00:00,AFRICA,0.2977484537586171,0.0,0.0,0.0,0.0,0.11909938150344684
2021-10-19 00:50:00+00:00,AFRICA,0.2862773872720382,0.0,0.0,0.0,0.0,0.1145109549088153
2021-10-19 01:00:00+00:00,AFRICA,0.3254939211643372,0.0,0.0,0.0,1.0,0.2301975684657349
2021-10-19 01:10:00+00:00,AFRICA,0.2669935063326979,0.0,0.0,0.0,0.0,0.10679740253307918
2021-10-19 01:20:00+00:00,AFRICA,0.3229587523338418,0.0,0.0,0.0,0.0,0.12918350093353673
2021-10-19 01:30:00+00:00,AFRICA,0.27966876147249553,0.0,0.0,0.0,0.0,0.11186750458899822
2021-10-19 01:40:00+00:00,AFRICA,0.29739102859076716,0.0,0.0,0.0,0.0,0.11895641143630686
2021-10-19 01:50:00+00:00,AFRICA,0.3096164114010618,0.0,0.0,0.0,0.0,0.12384656456042471
2021-10-19 02:00:00+00:00,AFRICA,0.28170864527908884,0.0,0.0,0.0,1.0,0.21268345811163555
2021-10-19 02:10:00+00:00,AFRICA,0.27653547226083,0.0,0.0,0.0,0.0,0.110614188904332
2021-10-19 02:20:00+00:00,AFRICA,0.2783594961096989,0.0,0.0,0.0,0.0,0.11134379844387957
2021-10-19 02:30:00+00:00,AFRICA,0.22799032030284533,0.0,0.0,0.0,0.0,0.09119612812113814
2021-10-19 02:40:00+00:00,AFRICA,0.2529498891050307,0.0,0.0,0.0,0.0,0.10117995564201228
2021-10-19 02:50:00+00:00,AFRICA,0.27253022338352795,0.0,0.0,0.0,0.0,0.10901208935341118
2021-10-19 03:00:00+00:00,AFRICA,0.27744488065607337,0.0,0.0,0.0,0.0,0.11097795226242935
2021-10-19 03:10:00+00:00,AFRICA,0.25095226817220334,0.0,0.0,0.0,0.0,0.10038090726888134
2021-10-19 03:20:00+00:00,AFRICA,0.2508959221925431,0.0,0.0,0.0,0.0,0.10035836887701724
2021-10-19 03:30:00+00:00,AFRICA,0.21842843893595215,0.0,0.0,0.0,0.0,0.08737137557438086
2021-10-19 03:40:00+00:00,AFRICA,0.2639289063474995,0.0,0.0,0.0,1.0,0.2055715625389998
2021-10-19 03:50:00+00:00,AFRICA,0.21928285905717224,0.0,0.0,0.0,0.0,0.0877131436228689
2021-10-19 04:00:00+00:00,AFRICA,0.17053649031796778,0.0,0.0,0.0,0.0,0.06821459612718711
2021-10-19 04:10:00+00:00,AFRICA,0.19604931235037312,0.0,0.0,0.0,0.0,0.07841972494014926
2021-10-19 04:20:00+00:00,AFRICA,0.27674349423600964,0.0,0.0,0.0,0.0,0.11069739769440386
2021-10-19 04:30:00+00:00,AFRICA,0.16583815197996118,0.0,0.0,0.0,0.0,0.06633526079198447
2021-10-19 04:40:00+00:00,AFRICA,0.22506643902409798,0.0,0.0,0.0,0.0,0.0900265756096392
2021-10-19 04:50:00+00:00,AFRICA,0.22018060718921367,0.0,0.0,0.0,1.0,0.18807224287568547
2021-10-19 05:00:00+00:00,AFRICA,0.22562054817932453,0.0,0.0,0.0,0.0,0.09024821927172982
2021-10-19 05:10:00+00:00,AFRICA,0.21657580940515703,0.0,0.0,0.0,0.0,0.08663032376206281
2021-10-19 05:20:00+00:00,AFRICA,0.16702489943583435,0.0,0.0,0.0,0.0,0.06680995977433374
2021-10-19 05:30:00+00:00,AFRICA,0.13296607702561045,0.0,0.0,0.0,0.0,0.053186430810244184
2021-10-19 05:40:00+00:00,AFRICA,0.09939191020416759,0.0,0.0,0.0,0.0,0.039756764081667034
2021-10-19 05:50:00+00:00,AFRICA,0.16861316210600713,0.0,0.0,0.0,0.0,0.06744526484240286
2021-10-19 06:00:00+00:00,AFRICA,0.16048398045576007,0.0,0.0,0.0,0.0,0.06419359218230403
2021-10-19 06:10:00+00:00,AFRICA,0.1511661708405972,0.0,0.0,0.0,0.0,0.06046646833623888
2021-10-19 06:20:00+00:00,AFRICA,0.1424125254902884,0.0,0.0,0.0,0.0,0.056965010196115363
2021-10-19 06:30:00+00:00,AFRICA,0.10215669239837875,0.0,0.0,0.0,0.0,0.0408626769593515
2021-10-19 06:40:00+00:00,AFRICA,0.12601984452413012,0.0,0.0,0.0,0.0,0.050407937809652054
2021-10-19 06:50:00+00:00,AFRICA,0.10985246483288069,0.0,0.0,0.0,1.0,0.1439409859331523
2021-10-19 07:00:00+00:00,AFRICA,0.07166278645508331,0.0,0.0,0.0,0.0,0.028665114582033326
2021-10-19 07:10:00+00:00,AFRICA,0.10571835958351472,0.0,0.0,0.0,0.0,0.04228734383340589
2021-10-19 07:20:00+00:00,AFRICA,0.2035045302829168,0.0,0.0,0.0,0.0,0.08140181211316672
2021-10-19 07:30:00+00:00,AFRICA,0.08358570666120321,0.0,0.0,0.0,0.0,0.033434282664481285
2021-10-19 07:40:00+00:00,AFRICA,0.04425342277185352,0.0,0.0,0.0,1.0,0.11770136910874142
2021-10-19 07:50:00+00:00,AFRICA,0.04444591707631782,0.0,0.0,0.0,0.0,0.01777836683052713
2021-10-19 08:00:00+00:00,AFRICA,0.040298555077048874,0.0,0.0,0.0,0.0,0.01611942203081955
2021-10-19 08:10:00+00:00,AFRICA,0.07757394452216677,0.0,0.0,0.0,0.0,0.031029577808866712
2021-10-19 08:20:00+00:00,AFRICA,0.09790998950602385,0.0,0.0,0.0,0.0,0.03916399580240954
2021-10-19 08:30:00+00:00,AFRICA,0.07161622042191909,0.0,0.0,0.0,0.0,0.028646488168767636
2021-10-19 08:40:00+00:00,AFRICA,0.022413642306993657,0.0,0.0,0.0,0.0,0.008965456922797464
2021-10-19 08:50:00+00:00,AFRICA,0.027482242977300664,0.0,0.0,0.0,1.0,0.11099289719092027
2021-10-19 09:00:00+00:00,AFRICA,0.02926582798513777,0.0,0.0,0.0,0.0,0.01170633119405511
2021-10-19 09:10:00+00:00,AFRICA,0.04261955550205413,0.0,0.0,0.0,0.0,0.01704782220082165
2021-10-19 09:20:00+00:00,AFRICA,0.017452592361493113,0.0,0.0,0.0,0.0,0.006981036944597245
2021-10-19 09:30:00+00:00,AFRICA,0.06521598867136623,0.0,0.0,0.0,0.0,0.02608639546854649
2021-10-19 09:40:00+00:00,AFRICA,0.13430033026240293,0.0,0.0,0.0,0.0,0.053720132104961175
2021-10-19 09:50:00+00:00,AFRICA,0.03450677589822886,0.0,0.0,0.0,1.0,0.11380271035929156
2021-10-19 10:00:00+00:00,AFRICA,0.07623758387521531,0.0,0.0,0.0,0.0,0.030495033550086127
2021-10-19 10:10:00+00:00,AFRICA,0.027056639396958414,0.0,0.0,0.0,0.0,0.010822655758783366
2021-10-19 10:20:00+00:00,AFRICA,0.07143379969783784,0.0,0.0,0.0,0.0,0.028573519879135135
2021-10-19 10:30:00+00:00,AFRICA,0.0401881687195376,0.0,0.0,0.0,0.0,0.01607526748781504
2021-10-19 10:40:00+00:00,AFRICA,0.05394687671490996,0.0,0.0,0.0,0.0,0.021578750685963988
2021-10-19 10:50:00+00:00,AFRICA,0.0358015892109377,0.0,0.0,0.0,0.0,0.014320635684375081
2021-10-19 11:00:00+00:00,AFRICA,0.03257600328582061,0.0,0.0,0.0,0.0,0.013030401314328244
2021-10-19 11:10:00+00:00,AFRICA,0.035886845784042,0.0,0.0,0.0,0.0,0.0143547383136168
2021-10-19 11:20:00+00:00,AFRICA,0.041770754233865295,0.0,0.0,0.0,0.0,0.016708301693546118
2021-10-19 11:30:00+00:00,AFRICA,0.040383018169647615,0.0,0.0,0.0,0.0,0.016153207267859047
2021-10-19 11:40:00+00:00,AFRICA,0.04628108859849221,0.0,0.0,0.0,0.0,0.018512435439396884
2021-10-19 11:50:00+00:00,AFRICA,0.03445027762612666,0.0,0.0,0.0,0.0,0.013780111050450664
2021-10-19 12:00:00+00:00,AFRICA,0.03127755457334905,0.0,0.0,0.0,0.0,0.01251102182933962
2021-10-19 12:10:00+00:00,AFRICA,0.028372386837608368,0.0,0.0,0.0,1.0,0.11134895473504336
2021-10-19 12:20:00+00:00,AFRICA,0.029655151928618683,0.0,0.0,0.0,0.0,0.011862060771447474
2021-10-19 12:30:00+00:00,AFRICA,0.028335722871665338,0.0,0.0,0.0,0.0,0.011334289148666136
2021-10-19 12:40:00+00:00,AFRICA,0.018823045039944458,0.0,0.0,0.0,0.0,0.007529218015977783
2021-10-19 12:50:00+00:00,AFRICA,0.022152371231458533,0.0,0.0,0.0,1.0,0.10886094849258342
2021-10-19 13:00:00+00:00,AFRICA,0.028690027155344282,0.0,0.0,0.0,0.0,0.011476010862137714
2021-10-19 13:10:00+00:00,AFRICA,0.023044777005367972,0.0,0.0,0.0,0.0,0.00921791080214719
2021-10-19 13:20:00+00:00,AFRICA,0.0294650845135539,0.0,0.0,0.0,0.0,0.01178603380542156
2021-10-19 13:30:00+00:00,AFRICA,0.02966782839510766,0.0,0.0,0.0,0.0,0.011867131358043063
2021-10-19 13:40:00+00:00,AFRICA,0.02139394546774878,0.0,0.0,0.0,0.0,0.008557578187099513
2021-10-19 13:50:00+00:00,AFRICA,0.02647462351952689,0.0,0.0,0.0,0.0,0.010589849407810756
2021-10-19 14:00:00+00:00,AFRICA,0.030504265463672124,0.0,0.0,0.0,0.0,0.01220170618546885
2021-10-19 14:10:00+00:00,AFRICA,0.018847575741058685,0.0,0.0,0.0,0.0,0.007539030296423475
2021-10-19 14:20:00+00:00,AFRICA,0.07626351870847005,0.0,0.0,0.0,0.0,0.030505407483388022
2021-10-19 14:30:00+00:00,AFRICA,0.025763314070021023,0.0,0.0,0.0,0.0,0.01030532562800841
2021-10-19 14:40:00+00:00,AFRICA,0.07816639709121585,0.0,0.0,0.0,0.0,0.031266558836486345
2021-10-19 14:50:00+00:00,AFRICA,0.05209090710578736,0.0,0.0,0.0,1.0,0.12083636284231494
2021-10-19 15:00:00+00:00,AFRICA,0.06791020507054543,0.0,0.0,0.0,0.0,0.027164082028218173
2021-10-19 15:10:00+00:00,AFRICA,0.054545954673824136,0.0,0.0,0.0,0.0,0.021818381869529654
2021-10-19 15:20:00+00:00,AFRICA,0.16799843879116963,0.0,0.0,0.0,0.0,0.06719937551646786
2021-10-19 15:30:00+00:00,AFRICA,0.056002973357819286,0.0,0.0,0.0,0.0,0.022401189343127716
2021-10-19 15:40:00+00:00,AFRICA,0.0659113645155471,0.0,0.0,0.0,0.0,0.026364545806218845
2021-10-19 15:50:00+00:00,AFRICA,0.11694083920661859,0.0,0.0,0.0,0.0,0.04677633568264744
2021-10-19 16:00:00+00:00,AFRICA,0.0790461516787007,0.0,0.0,0.0,0.0,0.03161846067148028
2021-10-19 16:10:00+00:00,AFRICA,0.05756535403752678,0.0,0.0,0.0,0.0,0.023026141615010712
2021-10-19 16:20:00+00:00,AFRICA,0.04475538359429446,0.0,0.0,0.0,0.0,0.017902153437717783
2021-10-19 16:30:00+00:00,AFRICA,0.11447203869082989,0.0,0.0,0.0,0.0,0.04578881547633196
2021-10-19 16:40:00+00:00,AFRICA,0.10431838359349455,0.0,0.0,0.0,0.0,0.04172735343739782
2021-10-19 16:50:00+00:00,AFRICA,0.10223009401893755,0.0,0.0,0.0,0.0,0.040892037607575024
2021-10-19 17:00:00+00:00,AFRICA,0.1038687589212973,0.0,0.0,0.0,0.0,0.04154750356851892
2021-10-19 17:10:00+00:00,AFRICA,0.10040665235775066,0.0,0.0,0.0,0.0,0.04016266094310027
2021-10-19 17:20:00+00:00,AFRICA,0.12746621215167345,0.0,0.0,0.0,0.0,0.05098648486066938
2021-10-19 17:30:00+00:00,AFRICA,0.09573869705569579,0.0,0.0,0.0,0.0,0.03829547882227832
2021-10-19 17:40:00+00:00,AFRICA,0.13811868520749407,0.0,0.0,0.0,0.0,0.05524747408299763
2021-10-19 17:50:00+00:00,AFRICA,0.1598965577121834,0.0,0.0,0.0,0.0,0.06395862308487336
2021-10-19 18:00:00+00:00,AFRICA,0.13200571283483253,0.0,0.0,0.0,0.0,0.052802285133933015
2021-10-19 18:10:00+00:00,AFRICA,0.21582869220079087,0.0,0.0,0.0,0.0,0.08633147688031635
2021-10-19 18:20:00+00:00,AFRICA,0.21230210717824732,0.0,0.0,0.0,0.0,0.08492084287129893
2021-10-19 18:30:00+00:00,AFRICA,0.25775099402082374,0.0,0.0,0.0,0.0,0.10310039760832951
2021-10-19 18:40:00+00:00,AFRICA,0.16816808502700897,0.0,0.0,0.0,0.0,0.06726723401080359
2021-10-19 18:50:00+00:00,AFRICA,0.19779708223927395,0.0,0.0,0.0,1.0,0.1791188328957096
2021-10-19 19:00:00+00:00,AFRICA,0.14030808013150117,0.0,0.0,0.0,0.0,0.056123232052600475
2021-10-19 19:10:00+00:00,AFRICA,0.1974382853304975,0.0,0.0,0.0,0.0,0.078975314132199
2021-10-19 19:20:00+00:00,AFRICA,0.17257167480599542,0.0,0.0,0.0,0.0,0.06902866992239817
2021-10-19 19:30:00+00:00,AFRICA,0.2200778173095365,0.0,0.0,0.0,0.0,0.0880311269238146
2021-10-19 19:40:00+00:00,AFRICA,0.15283783917138727,0.0,0.0,0.0,0.0,0.06113513566855491
2021-10-19 19:50:00+00:00,AFRICA,0.2120565260834796,0.0,0.0,0.0,0.0,0.08482261043339184
2021-10-19 20:00:00+00:00,AFRICA,0.20105800840405083,0.0,0.0,0.0,1.0,0.18042320336162035
2021-10-19 20:10:00+00:00,AFRICA,0.26876568650052024,0.0,0.0,0.0,0.0,0.1075062746002081
2021-10-19 20:20:00+00:00,AFRICA,0.221932328327839,0.0,0.0,0.0,0.0,0.0887729313311356
2021-10-19 20:30:00+00:00,AFRICA,0.226589831150634,0.0,0.0,0.0,0.0,0.0906359324602536
2021-10-19 20:40:00+00:00,AFRICA,0.2630206640896021,0.0,0.0,0.0,0.0,0.10520826563584085
2021-10-19 20:50:00+00:00,AFRICA,0.2516714966985644,0.0,0.0,0.0,1.0,0.20066859867942577
2021-10-19 21:00:00+00:00,AFRICA,0.25641405299360015,0.0,0.0,0.0,0.0,0.10256562119744006
2021-10-19 21:10:00+00:00,AFRICA,0.24103238863211704,0.0,0.0,0.0,0.0,0.09641295545284682
2021-10-19 21:20:00+00:00,AFRICA,0.29206317891931227,0.0,0.0,0.0,0.0,0.11682527156772492
2021-10-19 21:30:00+00:00,AFRICA,0.3093610787215832,0.0,0.0,0.0,0.0,0.12374443148863329
2021-10-19 21:40:00+00:00,AFRICA,0.2790200355526353,0.0,0.0,0.0,0.0,0.11160801422105414
2021-10-19 21:50:00+00:00,AFRICA,0.27099771748907764,0.0,0.0,0.0,0.0,0.10839908699563106
2021-10-19 22:00:00+00:00,AFRICA,0.28124375426637505,0.0,0.0,0.0,0.0,0.11249750170655003
2021-10-19 22:10:00+00:00,AFRICA,0.28451959489858913,0.0,0.0,0.0,0.0,0.11380783795943566
2021-10-19 22:20:00+00:00,AFRICA,0.3070968867636978,0.0,0.0,0.0,0.0,0.12283875470547911
2021-10-19 22:30:00+00:00,AFRICA,0.3006153750632625,0.0,0.0,0.0,0.0,0.12024615002530502
2021-10-19 22:40:00+00:00,AFRICA,0.31130682597897164,0.0,0.0,0.0,0.0,0.12452273039158866
2021-10-19 22:50:00+00:00,AFRICA,0.2485102309573051,0.0,0.0,0.0,1.0,0.19940409238292206
2021-10-19 23:00:00+00:00,AFRICA,0.27586147327997373,0.0,0.0,0.0,0.0,0.1103445893119895
2021-10-19 23:10:00+00:00,AFRICA,0.29282474395130653,0.0,0.0,0.0,0.0,0.11712989758052261
2021-10-19 23:20:00+00:00,AFRICA,0.2736632176541491,0.0,0.0,0.0,0.0,0.10946528706165964
2021-10-19 23:30:00+00:00,AFRICA,0.29496015665537323,0.0,0.0,0.0,0.0,0.1179840626621493
2021-10-19 23:40:00+00:00,AFRICA,0.30423680759716015,0.0,0.0,0.0,0.0,0.12169472303886407
2021-10-19 23:50:00+00:00,AFRICA,0.2743052174410829,0.0,0.0,0.0,0.0,0.10972208697643315
