ANT_1_ACU_mean,ANT_1_ACU_std,ANT_1_ACU_min,ANT_1_ACU_max,ANT_2_ACU_mean,ANT_2_ACU_std,ANT_2_ACU_min,ANT_2_ACU_max,ANT_3_ACU_mean,ANT_3_ACU_std,ANT_3_ACU_min,ANT_3_ACU_max,ANT_4_ACU_mean,ANT_4_ACU_std,ANT_4_ACU_min,ANT_4_ACU_max,MODEM__10_IN_mean,MODEM__10_IN_std,MODEM__10_IN_min,MODEM__10_IN_max,MODEM__10_OUT_mean,MODEM__10_OUT_std,MODEM__10_OUT_min,MODEM__10_OUT_max,MODEM__11_IN_mean,MODEM__11_IN_std,MODEM__11_IN_min,MODEM__11_IN_max,MODEM__11_OUT_mean,MODEM__11_OUT_std,MODEM__11_OUT_min,MODEM__11_OUT_max,MODEM__14_IN_mean,MODEM__14_IN_std,MODEM__14_IN_min,MODEM__14_IN_max,MODEM__14_OUT_mean,MODEM__14_OUT_std,MODEM__14_OUT_min,MODEM__14_OUT_max,MODEM__16_IN_mean,MODEM__16_IN_std,MODEM__16_IN_min,MODEM__16_IN_max,MODEM__16_OUT_mean,MODEM__16_OUT_std,MODEM__16_OUT_min,MODEM__16_OUT_max,MODEM__22_IN_mean,MODEM__22_IN_std,MODEM__22_IN_min,MODEM__22_IN_max,MODEM__22_OUT_mean,MODEM__22_OUT_std,MODEM__22_OUT_min,MODEM__22_OUT_max,MODEM__23_IN_mean,MODEM__23_IN_std,MODEM__23_IN_min,MODEM__23_IN_max,MODEM__23_OUT_mean,MODEM__23_OUT_std,MODEM__23_OUT_min,MODEM__23_OUT_max,MODEM__24_IN_mean,MODEM__24_IN_std,MODEM__24_IN_min,MODEM__24_IN_max,MODEM__24_OUT_mean,MODEM__24_OUT_std,MODEM__24_OUT_min,MODEM__24_OUT_max,MODEM__25_IN_mean,MODEM__25_IN_std,MODEM__25_IN_min,MODEM__25_IN_max,MODEM__25_OUT_mean,MODEM__25_OUT_std,MODEM__25_OUT_min,MODEM__25_OUT_max,MODEM__26_IN_mean,MODEM__26_IN_std,MODEM__26_IN_min,MODEM__26_IN_max,MODEM__26_OUT_mean,MODEM__26_OUT_std,MODEM__26_OUT_min,MODEM__26_OUT_max,MODEM__27_IN_mean,MODEM__27_IN_std,MODEM__27_IN_min,MODEM__27_IN_max,MODEM__27_OUT_mean,MODEM__27_OUT_std,MODEM__27_OUT_min,MODEM__27_OUT_max,MODEM__28_IN_mean,MODEM__28_IN_std,MODEM__28_IN_min,MODEM__28_IN_max,MODEM__28_OUT_mean,MODEM__28_OUT_std,MODEM__28_OUT_min,MODEM__28_OUT_max,MODEM__32_IN_mean,MODEM__32_IN_std,MODEM__32_IN_min,MODEM__32_IN_max,MODEM__32_OUT_mean,MODEM__32_OUT_std,MODEM__32_OUT_min,MODEM__32_OUT_max,MODEM__33_IN_mean,MODEM__33_IN_std,MODEM__33_IN_min,MODEM__33_IN_max,MODEM__33_OUT_mean,MODEM__33_OUT_std,MODEM__33_OUT_min,MODEM__33_OUT_max,MODEM__34_IN_mean,MODEM__34_IN_std,MODEM__34_IN_min,MODEM__34_IN_max,MODEM__34_OUT_mean,MODEM__34_OUT_std,MODEM__34_OUT_min,MODEM__34_OUT_max,MODEM__37_IN_mean,MODEM__37_IN_std,MODEM__37_IN_min,MODEM__37_IN_max,MODEM__37_OUT_mean,MODEM__37_OUT_std,MODEM__37_OUT_min,MODEM__37_OUT_max,MODEM__3_IN_mean,MODEM__3_IN_std,MODEM__3_IN_min,MODEM__3_IN_max,MODEM__3_OUT_mean,MODEM__3_OUT_std,MODEM__3_OUT_min,MODEM__3_OUT_max,MODEM__4_IN_mean,MODEM__4_IN_std,MODEM__4_IN_min,MODEM__4_IN_max,MODEM__4_OUT_mean,MODEM__4_OUT_std,MODEM__4_OUT_min,MODEM__4_OUT_max,MODEM__5_IN_mean,MODEM__5_IN_std,MODEM__5_IN_min,MODEM__5_IN_max,MODEM__5_OUT_mean,MODEM__5_OUT_std,MODEM__5_OUT_min,MODEM__5_OUT_max,MODEM__8_IN_mean,MODEM__8_IN_std,MODEM__8_IN_min,MODEM__8_IN_max,MODEM__8_OUT_mean,MODEM__8_OUT_std,MODEM__8_OUT_min,MODEM__8_OUT_max,MODEM__9_IN_mean,MODEM__9_IN_std,MODEM__9_IN_min,MODEM__9_IN_max,MODEM__9_OUT_mean,MODEM__9_OUT_std,MODEM__9_OUT_min,MODEM__9_OUT_max,time,anomaly_score,is_anomaly
2.8756791666666666,0.3113017260843899,2.4261,3.9948,6.4042,5.324153968472361,1.8128,17.041,1.6675785714285714,0.09648961824243804,1.535,1.8951,16.51611212121212,1.205352343133942,11.5616,17.4133,0.31665,0.023546655813512028,0.3,0.3333,5.9305619047619045,3.640081907935066,0.3,11.7667,1.74168,0.57914088700419,0.9667,2.5,3.018647619047619,1.806691010554668,0.55,6.275,1.6910714285714286,0.8444222744471023,0.1,3.25,1.7881,0.777021837959955,0.95,2.8,3.9439973684210528,2.6926140509345533,0.3,8.9,9.218654761904762,4.636142803846718,1.0,14.5,0.8854125,0.5563984066874075,0.1,1.7333,4.5120689655172415,2.6994215744308008,0.5,7.4,5.275922222222222,2.374226915984624,0.1,10.2333,1.8481444444444444,0.8526237375171873,0.6,2.875,6.407639583333334,3.7690609151939123,0.1,12.8,9.122105263157895,5.2528661057918615,0.6,15.05,10.193590384615383,3.9661618900076268,1.45,16.8,8.347208108108108,4.629476080411162,0.35,13.875,8.584525714285714,3.617834033713513,1.2,13.2,9.503947368421052,4.235293356803886,0.2667,15.1,1.5161764705882352,1.1469709148063714,0.1,4.05,3.4774666666666665,2.00344750041599,0.1,7.9,1.08268,0.2112332052495535,0.8,1.3667,2.9909578947368423,1.564269746671231,0.3,5.5333,1.3862499999999998,0.7101161255866408,0.35,2.8333,9.469252631578946,5.392015565266291,0.1,15.6333,13.795366666666666,0.6407591649754217,12.2,14.275,16.0,0.3575670104252416,16.0,16.0,17.987798214285714,0.6054879371191101,16.9333,19.05,11.3,1.3819082914472929,11.3,11.3,16.54027962962963,0.3310874184166807,15.4667,17.05,6.3,2.1905326338325866,6.3,6.3,8.971022222222222,2.926627320225802,2.4,12.6,5.427158823529412,3.281053874530794,1.2333,10.9,7.835757142857143,4.017424529638924,2.075,13.0333,8.680263157894737,4.0936676657994235,0.3,14.625,11.377208163265307,6.298304823152705,0.5,17.4333,8.741668421052632,3.9624776394816172,0.1,14.4,1.59760625,1.0666470828215238,0.15,3.525,11.505980434782607,5.998141921799879,0.25,18.65,3.146902857142857,1.580393755754208,0.5,5.7,8.212723684210527,4.80086706788242,0.7333,13.775,2021-10-27 02:40:00+00:00,0.23749717693487693,1
11.765696551724137,3.9360792373623434,3.4312,18.3213,1.449921951219512,0.3961217751602373,0.824,2.002,9.138842105263159,5.079940903338323,1.5808,15.5243,16.51611212121212,1.205352343133942,11.5616,17.4133,7.171640384615385,2.767895686452473,0.1,11.5667,9.830334,4.034470018028568,0.1,16.325,8.248498,2.559124212398787,0.1,11.1,6.709337499999999,2.598722517688702,0.15,9.3,8.532484745762712,1.9460320360808425,3.075,11.2,8.503423636363635,3.918700862103817,0.1,14.5333,15.727556666666667,2.3016730386252666,8.575,18.7,7.177274545454545,3.1509049582630593,0.2,12.775,11.188747916666665,3.1006923747728163,0.5667,14.1333,2.039772727272727,0.8028717795880452,0.15,3.25,7.589922727272727,2.3259232757311095,1.6,10.8333,6.451665714285714,2.7281720106999092,0.725,9.7,11.734083333333333,1.6790079862891059,6.8,15.0,6.437221568627451,3.4423342873877734,1.1,13.4,9.731808333333333,3.1852245807148973,5.975,18.475,7.493398039215686,4.456636567883461,1.4,14.7,9.406163333333332,2.07306834164753,5.3333,12.7,8.744825,4.876392832713149,2.0,16.65,9.481929411764705,3.240797148313612,0.1,12.8667,8.387897619047619,3.3883294003983657,0.3,12.25,10.499507843137255,3.2287002042210813,0.2,13.225,6.07707027027027,2.931846404937876,0.4,9.85,9.442796610169491,2.1583482767573487,2.4,12.675,6.676664705882353,3.8673644996986525,1.1,15.025,13.795366666666666,0.6407591649754217,12.2,14.275,16.0,0.3575670104252416,16.0,16.0,17.987798214285714,0.6054879371191101,16.9333,19.05,11.3,1.3819082914472929,11.3,11.3,16.54027962962963,0.3310874184166807,15.4667,17.05,6.3,2.1905326338325866,6.3,6.3,12.000551666666667,1.0592651006178764,8.5333,13.6333,5.504069767441861,5.107394754458848,0.1,13.05,4.189303333333333,1.9982938245266237,2.575,9.875,7.7332959183673475,5.071805440576987,1.25,17.2,8.51936,4.710076951877768,5.4667,19.325,9.821532653061224,4.7992847589244905,3.4333,17.7,10.430945000000001,2.4194861674292234,3.2333,13.7,10.312356896551725,4.465276995243391,0.3,17.0,9.678696666666667,3.063297607678536,3.4667,13.925,7.284180392156863,4.373823867510881,1.1,14.95,2021-10-27 02:50:00+00:00,0.22120803140474665,1
6.504235593220339,2.551454214132545,2.4017,12.0056,15.323553333333333,1.7260577681935338,11.025,17.573,1.4051999999999998,0.11378035858618131,1.2207,1.6205,16.51611212121212,1.205352343133942,11.5616,17.4133,5.679318518518518,2.003689191704034,0.725,8.775,5.9305619047619045,3.640081907935066,0.3,11.7667,7.067408888888888,2.5495292826521934,1.15,12.9,3.018647619047619,1.806691010554668,0.55,6.275,5.913426315789474,1.9688941083320255,1.5,8.7667,1.7881,0.777021837959955,0.95,2.8,14.526219642857143,4.53123233630843,0.65,18.75,9.218654761904762,4.636142803846718,1.0,14.5,10.128634545454545,2.352499610203312,2.2,13.225,4.5120689655172415,2.6994215744308008,0.5,7.4,5.275922222222222,2.374226915984624,0.1,10.2333,1.8481444444444444,0.8526237375171873,0.6,2.875,12.8235,5.640770899202351,0.25,19.0,9.122105263157895,5.2528661057918615,0.6,15.05,9.345225,3.743821775085146,2.975,18.9667,8.347208108108108,4.629476080411162,0.35,13.875,12.884798305084745,0.8882186967593845,10.1667,13.975,13.931555,2.6227618715886734,6.85,17.025,8.871663157894737,3.5233940612118184,0.85,14.22,3.4774666666666665,2.00344750041599,0.1,7.9,4.929435849056604,1.7605374654758066,0.3,8.525,2.9909578947368423,1.564269746671231,0.3,5.5333,8.247019230769231,3.49595934731145,0.7,12.3333,9.469252631578946,5.392015565266291,0.1,15.6333,13.795366666666666,0.6407591649754217,12.2,14.275,16.0,0.3575670104252416,16.0,16.0,17.987798214285714,0.6054879371191101,16.9333,19.05,11.3,1.3819082914472929,11.3,11.3,16.54027962962963,0.3310874184166807,15.4667,17.05,6.3,2.1905326338325866,6.3,6.3,12.460109999999998,0.4128486671072137,11.0333,13.025,9.531806666666666,3.099807577563631,2.125,13.175,13.013053333333334,0.5932212167670669,11.125,14.025,13.650974999999999,3.03401475296822,5.75,17.225,17.23136,0.26231872914646504,16.5,17.675,13.930891666666666,2.9881971495944897,6.225,17.65,10.444477777777777,3.8467658676645407,1.275,15.7,11.505980434782607,5.998141921799879,0.25,18.65,8.800178571428571,3.794817602262532,0.55,13.65,8.212723684210527,4.80086706788242,0.7333,13.775,2021-10-27 02:30:00+00:00,0.20258714779716003,1
15.381717647058823,1.557030017784613,7.6101,18.7561,8.091466666666667,6.535021351879717,0.0366,15.8508,15.786098076923079,4.184153115121451,0.0549,17.7841,16.51611212121212,1.205352343133942,11.5616,17.4133,7.936055,1.882879891434341,4.3,11.125,13.835051666666667,1.111834265708678,9.8,15.98,13.889243636363636,0.9284120075905871,10.4,16.35,12.485332000000001,2.298582069356529,3.625,15.6,6.66665,7.306746502034951,1.5,11.8333,5.6,1.3304951312571003,5.6,5.6,17.10791186440678,0.6101702716242822,13.7667,18.0333,11.348721666666668,1.984356564467769,6.05,14.35,12.90278,0.7188503544797026,11.05,14.3,6.05158275862069,1.7001559884200848,2.8667,9.5,9.90520350877193,1.8875615567980166,5.6,12.8333,9.70203220338983,1.8896223888824328,3.45,14.1,13.506359322033898,0.4959417315324399,10.3333,13.8,11.86408,2.5323327982885924,3.9333,16.7333,13.000138333333332,0.8732766777850406,9.825,14.55,11.85278,2.4922403329575458,2.6667,16.2,9.58611,4.798865033109391,0.25,14.8,11.87994406779661,2.203964966104873,7.8333,16.5667,14.138056666666667,1.3290691791009823,8.95,17.4,14.308328333333332,2.578751864239598,3.5,18.05,11.580721666666667,1.3629916600826293,9.3,14.5667,10.013415,2.960131151172877,1.6333,14.85,9.975,3.4294678887547554,7.55,12.4,3.6,1.385644750549049,3.6,3.6,13.795366666666666,0.6407591649754217,12.2,14.275,16.0,0.3575670104252416,16.0,16.0,17.987798214285714,0.6054879371191101,16.9333,19.05,11.3,1.3819082914472929,11.3,11.3,16.54027962962963,0.3310874184166807,15.4667,17.05,6.3,2.1905326338325866,6.3,6.3,10.085195,4.459545943879018,1.625,14.2333,7.7938366666666665,2.982023996138867,0.2,13.9667,4.0440469387755105,2.219980556793802,0.2333,7.8,11.57093220338983,2.467275799928045,6.55,17.2,6.769443333333333,2.2170029381849954,2.4,9.1667,12.522778333333333,2.9749836916853485,4.1,18.6333,12.288886666666667,0.5899141576352702,9.5,13.175,15.523056666666665,2.366669690769932,8.725,18.9667,12.589577966101697,0.8801931263527054,10.0,13.95,11.742611666666667,2.7169846414849257,0.5,16.55,2021-10-27 00:20:00+00:00,0.15973962055364566,1
7.620328571428572,6.720595466595966,0.0427,15.0315,14.519550943396226,1.276611189020285,11.9171,16.5039,16.1538675,2.5832624558072554,11.6241,18.1854,16.51611212121212,1.205352343133942,11.5616,17.4133,10.2733375,0.37922980157662467,9.475,10.9667,11.753256097560977,1.5083003107884019,6.7,15.7,9.932136666666667,0.8539546222943305,8.8,11.7667,9.052743333333332,2.7132355307912404,3.5333,14.6333,6.66665,7.306746502034951,1.5,11.8333,5.6,1.3304951312571003,5.6,5.6,17.202088333333332,0.16232265534377405,16.8,17.5,8.699712068965518,3.33398155885183,2.15,12.275,12.864998333333334,0.7477962691580265,11.2333,14.2,2.722246511627907,1.7513459457213716,0.2,5.8333,11.044090909090908,1.1099942544517172,8.0667,12.6333,6.886579310344827,2.3929499990933616,0.2,12.35,17.970693103448273,0.3168171307514311,16.9,18.35,7.0519508474576265,4.048450537120082,0.1,12.45,11.968888333333332,0.39830907856207765,10.6333,12.4667,7.133620689655173,3.602499147972611,0.5,11.85,10.861305357142857,0.5689948667030453,9.5,11.3667,13.761866101694915,3.9992964690188884,5.6,16.05,12.108945614035086,1.1473496787737403,10.05,16.6667,11.9045,2.884601120679204,5.4,15.05,11.073447457627118,1.2077728586343417,8.3333,15.6,8.329381355932203,2.0519398666555855,2.775,10.5,9.975,3.4294678887547554,7.55,12.4,3.6,1.385644750549049,3.6,3.6,13.795366666666666,0.6407591649754217,12.2,14.275,16.0,0.3575670104252416,16.0,16.0,17.987798214285714,0.6054879371191101,16.9333,19.05,11.3,1.3819082914472929,11.3,11.3,16.54027962962963,0.3310874184166807,15.4667,17.05,6.3,2.1905326338325866,6.3,6.3,12.980443333333334,0.24745491722028237,12.475,13.4,10.67613220338983,4.5579677319688425,1.25,13.4,8.288695,0.3472291762252052,7.56,9.05,14.623613333333333,4.586803475612076,5.0,17.3,11.28014,0.4833976550927316,10.25,12.625,14.30395593220339,4.580183032341468,4.6,17.0,12.807666666666668,0.36487479518074684,11.3333,13.3667,12.427726666666667,4.313995835270876,1.1333,17.225,12.047413333333333,1.269679417494448,8.825,13.6667,7.26916724137931,3.378482577237528,0.45,11.35,2021-10-26 23:50:00+00:00,0.1562665696901473,1
12.538475862068966,0.780014109029018,11.3983,14.2349,3.8708800000000005,1.553137830973156,2.1317,5.2811,17.280545098039216,0.503154345032904,16.0126,18.0893,19.819960000000002,0.17512687686360237,19.5374,19.9982,10.300388333333332,0.5365691716482389,9.1333,11.2,8.156888333333333,2.2007046327731126,5.05,12.8333,7.160218333333334,3.9526053331730053,0.525,12.0333,8.487305,1.2961914420259668,4.9,10.4333,12.861540384615385,1.2966756654145564,11.7,14.75,7.555886666666667,1.3304951312571003,5.1333,10.35,18.007581666666667,0.2117539301791779,17.6,18.5,3.9781666666666666,1.928494814806217,1.45,7.9,13.18572,0.8258490970623176,11.25,14.6,7.033991379310344,0.6157570802306737,5.75,8.4333,10.97806,1.5948764504723203,5.9667,13.2,10.33775,1.2585866818629197,8.7,13.4,12.179553333333333,1.405977529833064,7.4,13.3,4.254748333333334,1.8801942140479935,1.775,8.5,11.14494,0.3132968610098801,9.75,11.65,3.3854796610169493,2.2053424178399195,0.3,7.8,8.617691666666667,1.4305142542541476,6.5,12.6,3.2661116666666667,1.5875541385234513,1.3667,7.25,13.392971666666666,0.7690789616051241,10.0,14.7,14.9775,1.5787560272440209,13.5,18.55,11.060640000000001,0.3701306888755075,9.975,11.8,11.03912372881356,0.9920102480246142,10.1,14.0667,12.949359615384616,0.22995380888225697,12.55,13.3,5.47011,1.385644750549049,3.25,8.4,13.183081666666668,0.7542127397338491,11.5667,14.775,8.217666666666666,2.1733403651839387,4.725,12.425,19.09236,0.18144043632058202,18.7333,19.55,9.652946666666667,2.137103470958277,6.925,14.3667,16.54027962962963,0.3310874184166807,15.4667,17.05,8.686058181818183,2.1905326338325866,5.85,13.2,12.049010169491526,0.15233681002273028,11.5667,12.3,1.6870333333333334,1.2744092872929254,0.1,4.3667,10.142416666666666,0.3594385698283164,9.425,11.0,3.0449075471698115,2.359789574863456,0.1,8.35,12.853338333333333,0.4658784751310096,12.0,14.0,4.207913333333333,2.5839154182427824,0.2,9.8333,12.395196666666667,0.5770392093621054,11.72,14.4333,6.796139999999999,1.9894171322700254,3.8667,11.325,9.536945,0.7307039355990904,8.0333,12.475,3.019866,2.281398680867793,0.1,7.85,2021-10-26 22:00:00+00:00,0.14621965442893314,1
16.88091754385965,0.2833931469851468,16.3117,17.4133,12.940672727272727,1.1735278980815755,10.8994,14.8804,10.9561675,0.6160137953781176,8.6467,11.9355,19.819960000000002,0.17512687686360237,19.5374,19.9982,8.748104545454545,0.7167108279709018,7.7,9.85,13.463490476190476,0.9891032508817071,11.925,15.25,8.289971666666666,1.8929300063247543,3.3,10.9333,8.522443333333333,1.2784632300667738,4.8667,10.2,9.793103448275861,1.0730527515957449,8.7667,11.6,7.817019642857143,6.208937241704519,0.4,15.8,17.740805,0.8256145223202509,16.4,18.7667,7.023469387755101,4.718631278118162,0.1,12.45,13.163138333333334,0.48134256418778193,11.8667,13.9667,4.068498333333333,0.44449971554076306,3.025,4.7,11.372221666666666,0.9358930262809115,7.875,12.6,7.991806666666666,0.451881887547825,7.125,9.4,15.657585000000001,2.8102397032586346,6.7333,17.9,7.152221568627451,5.104356343098069,0.1,13.3,11.610030508474576,0.8853208832364491,9.4,13.0667,8.362081818181819,6.000963510244804,0.6333,15.0333,9.676778333333335,0.7350578944319043,8.6,10.75,2.8449057692307695,2.187959555171005,0.1,7.5,14.187223333333332,0.48378311198958573,13.0,15.1,12.174444999999999,0.4800402110363931,11.5,13.8333,14.291805,0.6085539493722892,12.3667,15.1,5.8081949999999996,0.3435704291773153,4.9,6.6,10.94547966101695,0.7886395360714898,10.15,12.3,7.739442222222222,5.554616914639931,0.1,14.0,11.184585,3.115855436629654,7.6,15.9,8.000877192982456,4.676304250077402,0.25,14.2333,18.97503,0.42087010730193497,18.2,19.6333,7.890334999999999,3.2563303111316766,3.075,13.875,14.795446666666667,0.5287920434754452,12.9,15.475,6.836691666666667,3.2377601284300557,1.9,12.65,13.580508474576272,1.385966122799411,12.025,15.225,1.45,1.1068939589003093,0.1,3.1333,10.755555,2.1365800712404948,8.2,14.4,4.527064,1.9723132997574189,0.75,7.4333,15.731390000000001,5.139628134892936,11.25,24.05,4.105948571428572,2.78359865391921,0.1,8.0,12.451278333333333,0.7635043818132436,11.625,14.5,9.33520344827586,6.655363574366575,0.3,17.9,10.536613559322035,1.5594114941505457,6.575,13.65,7.864013636363636,5.648613326628334,0.8333,13.9667,2021-10-26 21:40:00+00:00,0.14494960172840265,1
15.452387719298246,0.5934059975111515,14.1358,16.4825,8.106361016949153,1.5852066795539286,5.3635,10.9757,9.697957692307693,7.565814599746577,0.061,16.5405,19.819960000000002,0.17512687686360237,19.5374,19.9982,10.453581666666668,0.8536603449694999,8.4,12.0667,11.896085,1.340493260570748,9.8,14.275,3.716794230769231,1.773163846693522,0.1,6.3333,5.912311864406779,1.974983888636576,2.7333,10.05,11.873784745762713,0.13545160710284962,11.55,12.1,13.332448333333334,1.6184701904745757,10.225,15.5,17.346184745762713,0.5677425314389248,16.725,18.5333,11.538168333333335,0.9392691757816009,7.875,12.55,11.626531666666667,2.9055293942489446,1.9667,13.525,2.6840087719298245,2.1827399007637087,0.25,8.8,11.5038,0.9564706664160095,8.0,12.75,7.826725862068966,1.708485536144265,5.7,14.4667,13.037776666666668,0.2619542619972635,12.5,13.4,10.437639999999998,1.590470544508497,7.6333,13.0667,13.098473333333335,0.39983114735533076,11.4,13.5,11.455,1.7030619539473761,8.25,13.9667,9.745751666666667,1.4619069010321104,7.8,12.8,7.183083333333333,1.4555243755612977,3.75,8.875,13.442835087719297,0.944735685539919,12.325,17.4333,11.719913559322034,2.0775841579250773,9.65,18.3,13.573303389830508,1.084596828790678,10.5333,14.575,6.795416666666667,3.422968924044118,4.4,15.15,12.522937288135592,0.11832613594507152,12.2333,12.7333,11.00211,1.6382931359254174,8.3,13.35,15.177916666666667,0.6558307241206106,13.4,16.1,11.824639999999999,1.030824213786624,10.35,13.55,16.486836666666665,1.2666564470699837,14.1333,18.5,12.784608333333333,1.729013664775447,8.4,14.64,12.240141666666666,1.1380673265496581,10.3,15.75,12.193608333333334,1.6068214751428436,8.15,13.95,11.551805,0.7866208281393979,10.45,14.9333,1.2902564102564102,0.7030501778135161,0.1,2.5,6.8375,0.8111979298271979,5.5333,8.3333,4.542328301886792,1.824107044385254,0.1,6.85,10.119998333333333,0.7063316632232712,8.9,11.325,4.130437735849056,1.8888364180939154,0.15,6.5,12.322391666666666,0.1777703577621153,11.96,12.7,15.631522033898305,1.462515781119429,11.3,17.4667,13.130081355932203,0.7246731587827708,9.9,13.7,11.162361666666667,1.6898833450954742,7.7333,13.5667,2021-10-26 21:50:00+00:00,0.13661622703221266,1
4.913925,1.3524691743489392,0.2441,6.5521,17.1513125,0.4789329902122392,16.1835,17.8558,13.229156603773585,0.5949490354738967,12.1816,14.4226,14.724076470588235,4.526377105371982,0.7568,18.5882,10.2733375,0.37922980157662467,9.475,10.9667,11.753256097560977,1.5083003107884019,6.7,15.7,11.45119,0.6032098703560094,10.05,12.2,11.279308333333335,0.5339277880113893,9.95,12.0,6.66665,7.306746502034951,1.5,11.8333,5.6,1.3304951312571003,5.6,5.6,16.766671666666667,1.2873472045706293,12.4667,17.55,9.31725,1.716149848905481,7.0,12.4,13.891445000000001,0.32714886749001515,13.3,14.4333,4.792775000000001,0.4946827281882774,3.35,5.35,11.528528333333332,1.0880265810392786,8.7,13.0,8.91786,0.2144141329455213,8.35,9.4,14.830694999999999,1.2871720680182752,12.9,17.3,9.775443333333333,2.629033002311483,6.2,14.05,11.653278333333333,0.3869262874185219,10.25,12.15,9.243168333333333,2.9314855240056708,5.375,13.8333,10.80373448275862,1.0257587313449632,9.75,12.375,6.968301666666666,1.080255158887132,5.55,9.2333,11.956136666666668,0.9704441965578274,8.3,13.65,13.439166666666667,0.7412731898031277,11.975,14.75,10.97614,0.49195548034763054,9.7333,11.8667,10.814138333333334,0.2842109810088077,9.95,11.3667,9.975,3.4294678887547554,7.55,12.4,3.6,1.385644750549049,3.6,3.6,13.795366666666666,0.6407591649754217,12.2,14.275,16.0,0.3575670104252416,16.0,16.0,17.987798214285714,0.6054879371191101,16.9333,19.05,11.3,1.3819082914472929,11.3,11.3,16.54027962962963,0.3310874184166807,15.4667,17.05,6.3,2.1905326338325866,6.3,6.3,12.535935593220339,0.15092159046968875,12.05,12.85,3.7274983333333336,1.509788061284489,1.56,6.5333,9.243030000000001,0.2138498842250118,8.7333,9.65,7.441335,1.516847916002015,5.35,10.25,12.820085,0.4680972327014028,11.9,13.675,7.550721666666666,1.5665152522794958,5.2333,10.3,13.789610000000001,0.6759237886284954,12.4667,14.7,13.47275,3.049691862261785,9.975,17.8667,11.493553333333333,1.7180493899361238,5.8,15.6667,9.389218333333334,2.595107321806189,5.9,13.375,2021-10-26 23:40:00+00:00,0.13407231256009788,1
8.112331666666666,0.8787268072965477,6.3294,9.7458,0.1159625,0.0572527712991133,0.0427,0.2136,16.406848148148146,0.2069799842120741,15.8051,16.8396,19.819960000000002,0.17512687686360237,19.5374,19.9982,9.938410869565217,1.0071104940435094,8.15,12.075,12.47017659574468,2.2422252975281305,7.65,16.5333,12.520195,0.5358804336110057,11.3,13.4333,11.072962711864406,0.4329776528828793,9.8667,11.6333,12.2,3.959797974644665,9.4,15.0,5.6,1.3304951312571003,5.6,5.6,16.86802833333333,0.8212891247738219,15.65,19.05,10.056528333333334,4.871742477403005,0.9,13.3,13.144583333333333,0.657988934316996,11.1,14.0333,3.294611666666667,0.5433390379869322,2.2,4.15,10.523055,0.9278149028994804,7.525,12.1333,8.468223333333334,0.34278438267466255,7.46,9.65,12.994135,1.183796734416536,7.8,14.74,10.38999827586207,4.097855989159663,2.9,13.525,10.992163333333334,0.926326876444054,9.0333,12.25,10.44275,5.516582577656361,0.3333,15.7667,10.338996666666667,1.5555816398677986,8.2,12.8,7.182001666666666,1.5889375885058126,3.5333,9.15,12.851248333333332,0.5066927098356213,11.5333,14.1,11.868335,0.6669485663154013,10.9,13.4,13.553228333333333,0.45099421924652705,12.5333,14.4,5.730674576271187,0.5115602804649579,5.1,7.2333,10.15,2.4748737341529163,8.4,11.9,3.6,1.385644750549049,3.6,3.6,13.795366666666666,0.6407591649754217,12.2,14.275,15.987222222222222,0.3575670104252416,15.175,16.35,17.987798214285714,0.6054879371191101,16.9333,19.05,9.890505357142857,1.3819082914472929,7.26,11.95,16.54027962962963,0.3310874184166807,15.4667,17.05,8.686058181818183,2.1905326338325866,5.85,13.2,12.87298245614035,0.4311087748563536,12.15,14.8,1.5619684210526315,1.0028483098102778,0.1,3.2,9.237693333333334,0.625375412639853,8.1667,10.4,4.196610000000001,1.9427830690680898,0.525,6.9,12.373615000000001,0.6185588153735012,11.4,13.55,4.373556666666667,1.963528102319615,0.775,7.075,13.735445,0.7739044528738466,11.25,14.5333,15.163306666666667,5.4060730477788494,4.75,18.6,11.246308333333333,2.495275239958453,4.24,13.8,10.097880000000002,5.0516318362155666,0.1,14.6,2021-10-26 23:20:00+00:00,0.13293322618228653,1
