t,pre,post,drop_pct,since_prev_s,recovery_s,r1_drop,r2_ping,r3_slow,anomalous
2021-10-30 01:55:30+00:00,215.351825,213.85646111111112,0.006943818046997627,90.0,0.0,0,0,0,0
2021-10-30 01:57:20+00:00,206.42526666666666,236.70341666666667,-0.1466785073791032,110.0,0.0,0,0,0,0
2021-10-30 01:58:30+00:00,216.22261666666668,241.33046666666667,-0.11612036884516468,70.0,0.0,0,0,0,0
2021-10-30 02:02:30+00:00,238.3942916666667,230.8018777777778,0.03184813627796484,240.0,0.0,0,0,0,0
2021-10-30 02:22:30+00:00,228.58708333333334,238.9787055555556,-0.045460233669760076,1200.0,0.0,0,0,0,0
2021-10-30 02:26:40+00:00,237.6923916666667,229.9713,0.03248354569756083,250.0,0.0,0,0,0,0
2021-10-30 02:46:30+00:00,232.84860000000003,239.73416666666668,-0.029571003075245662,1190.0,0.0,0,0,0,0
2021-10-30 02:49:40+00:00,239.44929166666665,229.84019444444448,0.04012998808782796,190.0,0.0,0,1,0,1
2021-10-30 03:10:30+00:00,225.14581666666672,233.90037777777778,-0.038883960806930636,1250.0,0.0,0,0,0,0
2021-10-30 03:19:20+00:00,219.72524999999996,221.00509999999997,-0.005824774348874381,530.0,0.0,0,0,0,0
2021-10-30 03:34:40+00:00,215.41519166666663,226.71841666666668,-0.052471809961716444,920.0,0.0,0,0,0,0
2021-10-30 03:38:10+00:00,221.62984166666664,222.3180722222222,-0.0031053153780197284,210.0,0.0,0,0,0,0
2021-10-30 03:55:20+00:00,216.59929166666666,205.32342777777777,0.052058636951785475,1030.0,0.0,1,0,0,1
2021-10-30 04:12:40+00:00,222.858075,225.5713833333333,-0.01217505057123592,1040.0,0.0,0,0,0,0
2021-10-30 04:21:00+00:00,231.22081666666668,219.29833888888888,0.0515631678395355,500.0,0.0,1,0,0,1
2021-10-30 04:26:10+00:00,241.10763333333338,229.4159388888889,0.0484915980585344,310.0,0.0,1,0,0,1
2021-10-30 04:33:00+00:00,227.78792499999997,217.9612612222223,0.04313952891830271,410.0,0.0,1,0,0,1
2021-10-30 04:34:20+00:00,220.6544806666667,221.71502966666665,-0.004806378718418495,80.0,0.0,0,0,0,0
2021-10-30 04:46:30+00:00,225.0451333333333,240.88473333333337,-0.07038410369238561,730.0,0.0,0,0,0,0
2021-10-30 04:50:30+00:00,233.4747166666667,225.4524055555556,0.03436051331658578,240.0,0.0,0,0,0,0
2021-10-30 04:59:40+00:00,220.01110000000003,201.76881666666668,0.08291528624389108,550.0,0.0,1,0,0,1
2021-10-30 05:02:20+00:00,199.4471,216.75076666666666,-0.0867581763117471,160.0,0.0,0,0,0,0
2021-10-30 05:10:40+00:00,225.42544166666664,234.51157222222218,-0.04030658868128591,500.0,0.0,0,0,0,0
2021-10-30 05:14:00+00:00,234.65974166666663,228.62675000000002,0.02570952999358732,200.0,0.0,0,1,0,1
2021-10-30 05:34:30+00:00,224.09012500000006,236.35975000000002,-0.054753082046787915,1230.0,0.0,0,0,0,0
2021-10-30 05:39:00+00:00,228.4923666666666,223.53700555555554,0.021687206375432855,270.0,0.0,0,0,0,0
2021-10-30 05:45:20+00:00,222.84720833333333,219.7240666666667,0.014014721970378317,380.0,0.0,0,0,0,0
2021-10-30 05:48:00+00:00,219.02570000000003,218.86154444444443,0.0007494807940602191,160.0,0.0,0,0,0,0
2021-10-30 05:54:00+00:00,218.90989166666668,212.05242777777778,0.03132550949013641,360.0,0.0,0,0,0,0
2021-10-30 06:02:30+00:00,234.351225,222.66099444444444,0.04988337720682091,510.0,0.0,1,0,0,1
2021-10-30 06:22:30+00:00,224.44235,235.73038333333332,-0.05029368714653592,1200.0,0.0,0,0,0,0
2021-10-30 06:27:50+00:00,226.91638333333333,222.02138888888885,0.021571798265680443,320.0,0.0,0,0,0,0
2021-10-30 06:46:10+00:00,220.88931666666667,228.80044444444445,-0.0358148954288997,1100.0,0.0,0,0,0,0
2021-10-30 06:50:30+00:00,230.43611666666666,228.26110555555553,0.009438672819926733,260.0,0.0,0,0,0,0
2021-10-30 07:11:20+00:00,223.07456666666667,231.33324444444446,-0.0370220500758317,1250.0,0.0,0,0,0,0
2021-10-30 07:14:50+00:00,226.44539166666664,217.9361,0.037577676472182395,210.0,0.0,0,1,0,1
2021-10-30 07:35:20+00:00,226.66305833333334,230.63805555555552,-0.01753703162504985,1230.0,0.0,0,0,0,0
2021-10-30 07:38:20+00:00,227.8629083333333,219.1038,0.03844025514025251,180.0,0.0,0,1,0,1
2021-10-30 07:58:20+00:00,225.98585000000003,235.7970388888889,-0.04341505846002687,1200.0,0.0,0,0,0,0
2021-10-30 08:02:50+00:00,240.49235833333333,229.97099999999995,0.043749241789838085,270.0,0.0,1,0,0,1
2021-10-30 08:23:00+00:00,226.37777500000004,241.97577222222222,-0.06890251139813602,1210.0,0.0,0,0,0,0
2021-10-30 08:26:20+00:00,240.09838333333335,229.57777777777775,0.04381789418777396,200.0,0.0,1,1,0,1
2021-10-30 08:47:20+00:00,235.28889166666661,234.8736166666667,0.0017649579504511518,1260.0,0.0,0,0,0,0
2021-10-30 08:48:40+00:00,239.95281666666668,229.63055,0.04301790164441361,80.0,0.0,1,1,0,1
2021-10-30 09:07:40+00:00,219.10113333333334,216.57349999999997,0.011536377265050064,1140.0,0.0,0,0,0,0
2021-10-30 09:08:50+00:00,211.44691666666668,231.24757777777774,-0.09364365025159295,70.0,0.0,0,0,0,0
2021-10-30 09:10:30+00:00,219.80262499999995,237.45463333333333,-0.08030845097201814,100.0,0.0,0,0,0,0
2021-10-30 09:14:40+00:00,231.1562666666667,223.62832777777777,0.03256644951678694,250.0,0.0,0,0,0,0
2021-10-30 09:35:20+00:00,229.6027416666667,230.03537222222224,-0.0018842569231321254,1240.0,0.0,0,0,0,0
2021-10-30 09:38:20+00:00,231.5763916666667,223.88673333333335,0.033205709260734614,180.0,0.0,0,1,0,1
2021-10-30 09:56:40+00:00,218.6516833333333,216.1330611111111,0.011518878719916279,1100.0,0.0,0,0,0,0
2021-10-30 10:03:50+00:00,224.83748333333335,220.8733333333333,0.017631179380010166,430.0,0.0,0,0,0,0
2021-10-30 10:19:20+00:00,224.00958333333332,219.61433888888894,0.01962078755311162,930.0,0.0,0,0,0,0
2021-10-30 10:20:30+00:00,212.00942500000005,233.26242222222223,-0.10024553022688577,70.0,0.0,0,0,0,0
2021-10-30 10:23:20+00:00,235.34625833333337,239.34056666666663,-0.016972049445867606,170.0,0.0,0,0,0,0
2021-10-30 10:25:50+00:00,238.4914083333333,236.4724111111111,0.008465702124582721,150.0,0.0,0,0,0,0
2021-10-30 10:47:00+00:00,220.7627666666666,234.43289444444449,-0.06192225248933681,1270.0,0.0,0,0,0,0
2021-10-30 10:50:40+00:00,225.87946666666664,216.4194888888889,0.04188064509527975,220.0,0.0,0,1,0,1
2021-10-30 11:35:10+00:00,223.16324166666666,232.16507777777775,-0.0403374500382859,2670.0,0.0,0,0,0,0
2021-10-30 11:39:40+00:00,221.88955,213.04585000000003,0.03985631590131209,270.0,0.0,0,0,0,0
2021-10-30 11:59:10+00:00,230.63265,239.44816666666668,-0.038223194619958045,1170.0,0.0,0,0,0,0
2021-10-30 12:02:10+00:00,239.8042,232.07611111111112,0.032226661955415674,180.0,0.0,0,1,0,1
2021-10-30 12:22:30+00:00,219.46860833333332,224.6592888888889,-0.023651129858498387,1220.0,0.0,0,0,0,0
2021-10-30 12:27:40+00:00,219.97305833333334,216.33100555555558,0.01655681293596794,310.0,0.0,0,0,0,0
2021-10-30 12:42:40+00:00,218.9020916666667,204.25442222222222,0.06691425071784712,900.0,0.0,1,0,0,1
2021-10-30 12:50:00+00:00,238.4218166666667,222.7597111111111,0.06569073994370452,440.0,0.0,1,0,0,1
2021-10-30 13:11:30+00:00,221.99198333333334,229.92574444444446,-0.03573895323597402,1290.0,0.0,0,0,0,0
2021-10-30 13:15:20+00:00,222.74710833333327,214.97823333333332,0.034877557145990425,230.0,0.0,0,1,0,1
2021-10-30 13:34:30+00:00,219.17780000000002,218.2397388888889,0.004279909329827769,1150.0,0.0,0,0,0,0
2021-10-30 13:42:00+00:00,212.35085000000004,217.51277222222222,-0.02430846037217269,450.0,0.0,0,0,0,0
2021-10-30 13:59:10+00:00,232.51318333333336,233.96137777777778,-0.006228440141255467,1030.0,0.0,0,0,0,0
2021-10-30 14:02:00+00:00,238.55903333333333,229.93063888888886,0.03616880201047847,170.0,0.0,0,1,0,1
2021-10-30 14:22:30+00:00,223.62249166666666,236.05849444444448,-0.05561159204108598,1230.0,0.0,0,0,0,0
2021-10-30 14:27:20+00:00,234.16459166666664,228.24037777777778,0.025299358228002198,290.0,0.0,0,0,0,0
2021-10-30 14:45:40+00:00,228.35664999999997,225.98816111111108,0.010371884895355099,1100.0,0.0,0,0,0,0
2021-10-30 14:49:20+00:00,233.64904166666668,226.78653333333335,0.02937100997453976,220.0,0.0,0,1,0,1
2021-10-30 15:10:30+00:00,222.49525833333337,232.07000000000002,-0.043033463896665,1270.0,0.0,0,0,0,0
2021-10-30 15:16:30+00:00,218.71485833333335,214.2669388888889,0.020336613060213744,360.0,0.0,0,0,0,0
2021-10-30 15:34:30+00:00,222.13220833333335,233.07223333333332,-0.04925006185317923,1080.0,0.0,0,0,0,0
2021-10-30 15:38:00+00:00,229.0694666666667,218.86065000000005,0.04456646630047005,210.0,0.0,1,1,0,1
2021-10-30 15:51:20+00:00,214.94168333333334,205.96741111111112,0.041752125893165404,800.0,0.0,0,0,0,0
2021-10-30 15:52:20+00:00,206.1104333333333,212.18361666666664,-0.029465676410041025,60.0,0.0,0,0,0,0
2021-10-30 15:58:40+00:00,221.39639166666666,233.8925111111111,-0.0564422904563799,380.0,0.0,0,0,0,0
2021-10-30 16:14:00+00:00,226.26890833333331,223.97157777777778,0.010153098684557963,920.0,0.0,0,0,0,0
2021-10-30 16:17:20+00:00,223.6680416666667,218.1019611111111,0.024885453076263577,200.0,0.0,0,1,0,1
2021-10-30 16:18:40+00:00,213.97763333333333,227.52008888888886,-0.06328911739321447,80.0,0.0,0,0,0,0
2021-10-30 16:22:20+00:00,231.102075,240.68629444444443,-0.04147180177609575,220.0,0.0,0,0,0,0
2021-10-30 16:26:20+00:00,239.80375833333332,232.75581666666665,0.029390455410919187,240.0,0.0,0,0,0,0
2021-10-30 16:46:30+00:00,224.20832500000003,232.96757222222226,-0.03906744864278446,1210.0,0.0,0,0,0,0
2021-10-30 16:51:00+00:00,221.82194166666667,217.06694444444446,0.02143609954225169,270.0,0.0,0,0,0,0
2021-10-30 16:53:50+00:00,217.94624166666668,214.42989444444444,0.01613401174221779,170.0,0.0,0,1,0,1
2021-10-30 16:59:10+00:00,220.04333333333332,214.9639777777778,0.023083433061164508,320.0,0.0,0,0,0,0
2021-10-30 17:10:30+00:00,225.74581666666666,236.32288888888888,-0.04685390134090589,680.0,0.0,0,0,0,0
2021-10-30 17:13:40+00:00,236.30445833333332,226.24065555555555,0.04258828990683566,190.0,0.0,1,1,0,1
2021-10-30 17:32:10+00:00,215.87152500000002,199.94238888888887,0.07378989012613474,1110.0,0.0,1,0,0,1
2021-10-30 17:44:10+00:00,200.88945,203.20806111111108,-0.01154172661188065,720.0,0.0,0,0,0,0
2021-10-30 17:58:30+00:00,223.12528333333333,233.74250555555557,-0.04758412880695758,860.0,0.0,0,0,0,0
2021-10-30 18:02:00+00:00,236.67084166666666,228.5578555555555,0.034279618283259816,210.0,0.0,0,1,0,1
2021-10-30 18:22:20+00:00,220.64791666666665,230.79982777777775,-0.04600954889797406,1220.0,0.0,0,0,0,0
2021-10-30 18:27:20+00:00,222.94528333333335,216.53195555555556,0.028766375685952514,300.0,0.0,0,0,0,0
2021-10-30 18:33:10+00:00,211.940575,216.9523222222222,-0.02364694548093114,350.0,0.0,0,0,0,0
2021-10-30 18:36:30+00:00,213.45349166666665,217.00279999999998,-0.01662801721171187,200.0,0.0,0,0,0,0
2021-10-30 18:46:30+00:00,227.23540000000003,235.60276666666667,-0.03682246105433678,600.0,0.0,0,0,0,0
2021-10-30 18:49:40+00:00,234.5027916666667,231.2412666666667,0.013908256600356772,190.0,0.0,0,1,0,1
2021-10-30 18:57:10+00:00,224.55210000000002,219.08787222222225,0.024333897468684456,450.0,0.0,0,0,0,0
2021-10-30 18:58:10+00:00,219.83195,218.08695,0.007937881640953486,60.0,0.0,0,0,0,0
2021-10-30 19:10:30+00:00,206.60082500000001,216.49307777777778,-0.047880993591278107,740.0,0.0,0,0,0,0
2021-10-30 19:14:50+00:00,208.25905833333334,202.99633333333335,0.025270089292234413,260.0,0.0,0,0,0,0
2021-10-30 19:34:20+00:00,215.56234166666664,230.1293777777778,-0.06757690605178518,1170.0,0.0,0,0,0,0
2021-10-30 19:38:50+00:00,224.86015833333337,216.72362222222222,0.03618487228426447,270.0,0.0,0,0,0,0
2021-10-30 19:58:30+00:00,229.2812166666666,236.95975000000004,-0.03348958735026529,1180.0,0.0,0,0,0,0
2021-10-30 20:02:10+00:00,234.185425,232.1736388888889,0.00859056925131494,220.0,0.0,0,0,0,0
2021-10-30 20:14:20+00:00,221.04859166666662,215.57288333333332,0.024771514227018798,730.0,0.0,0,0,0,0
2021-10-30 20:15:20+00:00,212.01110833333328,220.4177777777778,-0.0396520234742944,60.0,0.0,0,0,0,0
2021-10-30 20:19:00+00:00,219.131075,218.78251666666665,0.001590638540578318,220.0,0.0,0,0,0,0
2021-10-30 20:20:00+00:00,211.17373333333333,227.87678333333335,-0.07909624808135869,60.0,0.0,0,0,0,0
2021-10-30 20:22:20+00:00,227.908225,239.3177777777778,-0.0500620492208116,140.0,0.0,0,0,0,0
2021-10-30 20:26:20+00:00,235.02389166666674,228.94157777777778,0.02587955567306952,240.0,0.0,0,0,0,0
2021-10-30 20:31:30+00:00,226.68540833333336,220.9782611111111,0.025176508996247744,310.0,0.0,0,0,0,0
2021-10-30 20:32:40+00:00,221.18888333333334,224.97113888888887,-0.017099663864461257,70.0,0.0,0,0,0,0
2021-10-30 20:46:30+00:00,232.1875,239.69490000000002,-0.03233335127860035,830.0,0.0,0,0,0,0
2021-10-30 20:49:50+00:00,237.01944999999998,230.43842222222221,0.02776577102755813,200.0,0.0,0,1,0,1
2021-10-30 21:10:40+00:00,225.6298833333333,236.4176722222222,-0.04781187992262351,1250.0,0.0,0,0,0,0
2021-10-30 21:16:10+00:00,220.60344166666664,210.8027611111111,0.044426689273345255,330.0,0.0,1,0,0,1
2021-10-30 21:34:30+00:00,223.1030833333334,234.10313888888888,-0.049304811888774086,1100.0,0.0,0,0,0,0
2021-10-30 21:39:00+00:00,220.4829083333333,221.40621111111108,-0.004187638782330846,270.0,0.0,0,0,0,0
2021-10-30 21:55:40+00:00,214.40516666666667,209.7203722222222,0.021850193804927573,1000.0,0.0,0,0,0,0
2021-10-30 22:05:00+00:00,220.68402500000002,220.51982222222222,0.0007440628191270417,560.0,0.0,0,0,0,0
2021-10-30 22:22:20+00:00,228.4527666666667,238.07085555555554,-0.0421009954452533,1040.0,0.0,0,0,0,0
2021-10-30 22:25:20+00:00,238.0229333333333,231.96324444444448,0.02545842454769967,180.0,0.0,0,1,0,1
2021-10-30 22:48:30+00:00,229.6653,219.52527777777777,0.044151302883902045,1390.0,0.0,1,0,0,1
2021-10-30 22:50:00+00:00,223.39137499999995,215.47906666666665,0.035419041282741114,90.0,0.0,0,1,0,1
2021-10-30 23:00:30+00:00,215.08262499999998,207.73937222222222,0.03414154340815658,630.0,0.0,0,0,0,0
2021-10-30 23:02:50+00:00,204.67364999999995,214.81325555555554,-0.04954035634560478,140.0,0.0,0,0,0,0
2021-10-30 23:10:30+00:00,219.2674916666667,229.4038,-0.04622804892912551,460.0,0.0,0,0,0,0
2021-10-30 23:13:20+00:00,229.0347166666667,223.32240000000002,0.024940833205562854,170.0,0.0,0,1,0,1
2021-10-30 23:16:50+00:00,223.452625,220.37313333333333,0.013781407431068144,210.0,0.0,0,1,0,1
2021-10-30 23:17:50+00:00,217.79416666666668,223.81166666666664,-0.027629298305356917,60.0,0.0,0,0,0,0
2021-10-30 23:34:40+00:00,220.8986083333333,232.06270555555557,-0.050539463813080165,1010.0,0.0,0,0,0,0
2021-10-30 23:38:40+00:00,222.27321666666663,216.62463333333332,0.025412793399234593,240.0,0.0,0,0,0,0
2021-10-30 23:58:30+00:00,222.509725,228.8310888888889,-0.028409382506265273,1190.0,0.0,0,0,0,0
2021-10-31 00:02:00+00:00,223.6520833333333,226.51629444444447,-0.012806547868558466,210.0,0.0,0,0,0,0
2021-10-31 00:22:40+00:00,219.46458333333337,233.46896666666666,-0.06381158691132757,1240.0,0.0,0,0,0,0
2021-10-31 00:26:50+00:00,222.9645833333333,218.00092222222224,0.022262105653301736,250.0,0.0,0,0,0,0
2021-10-31 00:40:50+00:00,208.569975,208.4123277777778,0.0007558481139109759,840.0,0.0,0,0,0,0
2021-10-31 00:42:20+00:00,201.59485833333335,211.4524388888889,-0.04889797605480707,90.0,0.0,0,0,0,0
2021-10-31 00:43:40+00:00,211.557375,211.3275222222222,0.0010864796265212103,80.0,0.0,0,0,0,0
2021-10-31 00:49:50+00:00,236.44706666666664,229.78120555555552,0.028191769113838847,370.0,0.0,0,0,0,0
2021-10-31 01:10:40+00:00,220.58584166666665,230.6194388888889,-0.04548613431583837,1250.0,0.0,0,0,0,0
2021-10-31 01:15:30+00:00,216.54999999999998,213.97266666666667,0.011901793273300921,290.0,0.0,0,0,0,0
2021-10-31 01:34:30+00:00,219.74390000000002,233.05463333333333,-0.06057384679771908,1140.0,0.0,0,0,0,0
2021-10-31 01:38:40+00:00,224.440275,217.7645388888889,0.02974393125793096,250.0,0.0,0,0,0,0
2021-10-31 01:47:40+00:00,217.49498333333338,213.35185555555557,0.019049302720826614,540.0,0.0,0,0,0,0
2021-10-31 01:48:40+00:00,209.19637500000002,218.95326666666668,-0.046639869675880664,60.0,0.0,0,0,0,0
2021-10-31 01:56:30+00:00,212.15876666666668,221.07592222222223,-0.04203057783403193,470.0,0.0,0,0,0,0
2021-10-31 02:02:50+00:00,226.08085833333334,224.59578888888888,0.006568753566278832,380.0,0.0,0,0,0,0
2021-10-31 02:22:30+00:00,223.1430833333333,238.6575777777778,-0.06952711333323647,1180.0,0.0,0,0,0,0
2021-10-31 02:27:00+00:00,230.57904166666665,228.29537777777782,0.009904039293346467,270.0,0.0,0,0,0,0
2021-10-31 02:46:30+00:00,227.79681666666667,236.99166666666667,-0.04036426028487815,1170.0,0.0,0,0,0,0
2021-10-31 02:50:10+00:00,231.88695833333335,223.78998333333334,0.03491776794260572,220.0,0.0,0,1,0,1
2021-10-31 03:10:30+00:00,220.46251666666663,227.74177222222227,-0.03301810967966801,1220.0,0.0,0,0,0,0
2021-10-31 03:15:40+00:00,215.75045000000003,214.1713,0.007319335834525614,310.0,0.0,0,0,0,0
2021-10-31 03:34:30+00:00,221.53210833333335,231.15953333333334,-0.043458373020645216,1130.0,0.0,0,0,0,0
2021-10-31 03:37:20+00:00,230.91498333333337,220.20167222222221,0.04639504529529007,170.0,0.0,1,1,0,1
2021-10-31 03:54:40+00:00,209.164175,207.15583888888887,0.009601721284780887,1040.0,0.0,0,0,0,0
2021-10-31 03:56:30+00:00,202.74765000000002,219.87498888888888,-0.08447614011254313,110.0,0.0,0,0,0,0
2021-10-31 03:58:30+00:00,213.73054166666665,232.04545555555555,-0.08569160844336775,120.0,0.0,0,0,0,0
2021-10-31 04:05:50+00:00,218.7529166666667,216.65084444444446,0.009609344891274515,440.0,0.0,0,0,0,0
2021-10-31 04:07:50+00:00,218.10071666666667,219.51998888888886,-0.006507416591350909,120.0,0.0,0,0,0,0
2021-10-31 04:11:20+00:00,220.70389166666666,223.78906666666668,-0.013978797458903082,210.0,0.0,0,0,0,0
2021-10-31 04:21:00+00:00,220.88054166666666,213.8584277777778,0.03179145539893695,580.0,0.0,0,0,0,0
2021-10-31 04:25:10+00:00,229.28542499999995,217.6180333333333,0.050885884554880224,250.0,0.0,1,0,0,1
2021-10-31 04:46:30+00:00,217.60500000000002,236.75554444444444,-0.08800599455179992,1280.0,0.0,0,0,0,0
2021-10-31 04:50:10+00:00,229.33124999999998,219.51481666666666,0.04280460396624238,220.0,0.0,1,1,0,1
2021-10-31 05:01:30+00:00,217.16972499999997,207.35372222222225,0.04519968323290793,680.0,0.0,1,0,0,1
2021-10-31 05:02:40+00:00,207.27042500000002,211.04916666666665,-0.018230973698570997,70.0,0.0,0,0,0,0
2021-10-31 05:10:30+00:00,208.2796,231.54617777777776,-0.11170838516003377,470.0,0.0,0,0,0,0
2021-10-31 05:14:00+00:00,230.8714083333333,222.2254777777778,0.03744911774901321,210.0,0.0,0,1,0,1
2021-10-31 05:25:10+00:00,215.11390000000003,201.72714444444443,0.0622310113644706,670.0,0.0,1,0,0,1
2021-10-31 05:26:30+00:00,201.01584999999997,209.25751666666667,-0.04100008365841153,80.0,0.0,0,0,0,0
2021-10-31 05:34:30+00:00,220.8934833333333,232.20510000000002,-0.05120846706734766,480.0,0.0,0,0,0,0
2021-10-31 05:39:30+00:00,214.76178333333334,217.54101111111112,-0.012940979231226243,300.0,0.0,0,0,0,0
2021-10-31 05:58:30+00:00,224.87328333333332,232.92057777777777,-0.035785907179181495,1140.0,0.0,0,0,0,0
2021-10-31 06:01:40+00:00,229.28154999999995,218.95332222222223,0.045046048309503005,190.0,0.0,1,1,0,1
2021-10-31 06:22:30+00:00,219.24250833333335,230.21335,-0.050039756204516346,1250.0,0.0,0,0,0,0
2021-10-31 06:27:10+00:00,221.6299083333333,215.44907222222224,0.02788809577909057,280.0,0.0,0,0,0,0
2021-10-31 06:46:30+00:00,226.39014166666666,236.34674999999996,-0.04397986705619562,1160.0,0.0,0,0,0,0
2021-10-31 06:49:20+00:00,236.3611,221.76436666666666,0.061756072946577645,170.0,0.0,1,1,0,1
2021-10-31 06:56:40+00:00,224.90359999999998,213.94146111111112,0.04874150030897175,440.0,0.0,1,0,0,1
2021-10-31 06:58:20+00:00,213.808175,218.66712222222225,-0.022725731708912632,100.0,0.0,0,0,0,0
2021-10-31 07:10:30+00:00,221.83692499999998,225.2968833333333,-0.01559685491192836,730.0,0.0,0,0,0,0
2021-10-31 07:13:50+00:00,217.3228,215.40909444444446,0.00880582044569432,200.0,0.0,0,0,0,0
2021-10-31 07:34:30+00:00,218.61874999999998,226.37036666666668,-0.035457236246509996,1240.0,0.0,0,0,0,0
2021-10-31 07:39:00+00:00,217.09983333333332,215.63869999999997,0.006730237010776228,270.0,0.0,0,0,0,0
2021-10-31 07:48:30+00:00,217.07499999999996,211.5829611111111,0.025300190666308224,570.0,0.0,0,0,0,0
2021-10-31 07:50:30+00:00,208.5908333333333,217.59730000000002,-0.043177672396917624,120.0,0.0,0,0,0,0
2021-10-31 07:58:30+00:00,225.01985,232.43647777777772,-0.032959882329393314,480.0,0.0,0,0,0,0
2021-10-31 08:02:20+00:00,226.15266666666665,225.46020000000001,0.003061943406960929,230.0,0.0,0,0,0,0
2021-10-31 08:22:30+00:00,225.61253333333332,239.7721888888889,-0.06276094393495096,1210.0,0.0,0,0,0,0
2021-10-31 08:27:00+00:00,226.64914166666665,227.21252777777778,-0.002485719147084624,270.0,0.0,0,0,0,0
2021-10-31 08:46:30+00:00,227.94831666666664,234.42119444444447,-0.028396251713686673,1170.0,0.0,0,0,0,0
2021-10-31 08:48:50+00:00,236.360275,225.2915,0.04683009867034546,140.0,0.0,1,1,0,1
2021-10-31 09:05:40+00:00,214.32831666666664,212.89861666666667,0.006670607142515398,1010.0,0.0,0,0,0,0
2021-10-31 09:06:40+00:00,207.96873333333335,220.00047222222221,-0.057853595086355285,60.0,0.0,0,0,0,0
2021-10-31 09:11:00+00:00,225.14236666666667,221.99445555555553,0.013981869151139222,260.0,0.0,0,0,0,0
2021-10-31 09:14:00+00:00,216.10225,208.39906666666667,0.03564601170664965,180.0,0.0,0,1,0,1
2021-10-31 09:34:30+00:00,216.5146,233.80166666666668,-0.07984249868907997,1230.0,0.0,0,0,0,0
2021-10-31 09:38:30+00:00,230.08348333333336,218.98760555555555,0.04822544242214321,240.0,0.0,1,0,0,1
2021-10-31 09:58:30+00:00,220.43404999999998,232.54908333333339,-0.05495989994891171,1200.0,0.0,0,0,0,0
2021-10-31 10:02:40+00:00,223.1354,213.88766666666666,0.041444492148414565,250.0,0.0,0,0,0,0
2021-10-31 10:19:20+00:00,224.06361666666666,214.7624277777778,0.04151137532840059,1000.0,0.0,0,0,0,0
2021-10-31 10:25:40+00:00,239.23000833333333,232.77901500000007,0.026965652755170696,380.0,0.0,0,0,0,0
2021-10-31 10:46:40+00:00,223.83585000000002,234.26155000000003,-0.04657743609881976,1260.0,0.0,0,0,0,0
2021-10-31 10:52:40+00:00,217.26246666666665,218.0562666666667,-0.0036536453450927387,360.0,0.0,0,0,0,0
2021-10-31 11:10:30+00:00,222.60262499999996,231.70796666666664,-0.040904017491557774,1070.0,0.0,0,0,0,0
2021-10-31 11:13:40+00:00,227.66750833333333,222.3076611111111,0.023542433707205882,190.0,0.0,0,1,0,1
2021-10-31 11:34:40+00:00,218.55654166666667,228.44175,-0.04522952393898072,1260.0,0.0,0,0,0,0
2021-10-31 11:38:10+00:00,217.76902499999997,212.26186666666666,0.02528898833676327,210.0,0.0,0,1,0,1
2021-10-31 11:58:30+00:00,224.12026666666668,236.8946388888889,-0.056997845006232714,1220.0,0.0,0,0,0,0
2021-10-31 12:02:10+00:00,235.43887499999997,224.93231666666668,0.04462541852246486,220.0,0.0,1,1,0,1
2021-10-31 12:22:30+00:00,216.63984166666668,227.45141666666666,-0.04990575563951541,1220.0,0.0,0,0,0,0
2021-10-31 12:26:50+00:00,217.22295,212.40789444444442,0.02216642189766585,260.0,0.0,0,0,0,0
2021-10-31 12:32:40+00:00,214.71320833333334,213.09088333333332,0.007555776435893155,350.0,0.0,0,0,0,0
2021-10-31 12:35:10+00:00,212.48351666666667,214.4635222222222,-0.009318396017803366,150.0,0.0,0,0,0,0
2021-10-31 12:46:30+00:00,226.42013333333338,238.37506111111108,-0.05279975593061672,680.0,0.0,0,0,0,0
2021-10-31 12:50:00+00:00,232.72511666666665,228.24211666666665,0.019263069084292383,210.0,0.0,0,1,0,1
2021-10-31 13:10:30+00:00,220.70212500000002,230.59382222222223,-0.044819220577156677,1230.0,0.0,0,0,0,0
2021-10-31 13:15:00+00:00,218.80039166666666,211.90028333333333,0.03153608766772845,270.0,0.0,0,0,0,0
2021-10-31 13:34:30+00:00,219.39486666666667,230.30491666666663,-0.049727918277030284,1170.0,0.0,0,0,0,0
2021-10-31 13:39:00+00:00,221.62765833333336,215.3939777777778,0.028126816853246535,270.0,0.0,0,0,0,0
2021-10-31 13:58:30+00:00,217.80767500000002,234.46063333333333,-0.07645716953423848,1170.0,0.0,0,0,0,0
2021-10-31 14:03:00+00:00,230.393025,223.20028333333332,0.03121944193695394,270.0,0.0,0,0,0,0
2021-10-31 14:09:00+00:00,221.02773333333337,215.33399444444444,0.025760291720053816,360.0,0.0,0,0,0,0
2021-10-31 14:10:00+00:00,216.81388333333337,218.40508888888888,-0.0073390390462642644,60.0,0.0,0,0,0,0
2021-10-31 14:22:30+00:00,225.27943333333334,237.39167777777777,-0.05376542485581726,750.0,0.0,0,0,0,0
2021-10-31 14:27:20+00:00,232.1126416666667,227.64443888888889,0.019250148314603737,290.0,0.0,0,0,0,0
2021-10-31 14:46:20+00:00,226.210975,233.93241111111112,-0.034133782019688176,1140.0,0.0,0,0,0,0
2021-10-31 14:49:20+00:00,232.64166666666665,221.51980555555556,0.04780683215722788,180.0,0.0,1,1,0,1
2021-10-31 15:10:30+00:00,219.190975,224.49732777777774,-0.02420881050315932,1270.0,0.0,0,0,0,0
