4/19/2012 15:00,4/19/2012 15:14,EAST_MAN
4/22/2012 12:12,4/22/2012 12:18,UNLOAD_MAN
4/25/2012 12:00,4/25/2012 12:07,UNLOAD_MAN
4/26/2012 14:00,4/26/2012 14:03,UNLOAD_MAN
4/26/2012 14:08,4/26/2012 14:21,EAST_MAN
4/29/2012 11:44,4/29/2012 11:50,UNLOAD_MAN
5/2/2012 11:32,5/2/2012 11:40,UNLOAD_MAN
5/3/2012 13:17,5/3/2012 13:19,UNLOAD_MAN
5/3/2012 13:25,5/3/2012 14:08,EAST_MAN
5/4/2012 0:44,5/4/2012 0:46,UNLOAD_MAN
5/4/2012 0:51,5/4/2012 1:16,WEST_MAN
5/6/2012 23:15,5/6/2012 23:21,UNLOAD_MAN
5/7/2012 22:23,5/7/2012 23:18,SOUTH_MAN
5/10/2012 15:15,5/10/2012 15:23,UNLOAD_MAN
5/10/2012 15:28,5/10/2012 15:43,EAST_MAN
5/13/2012 10:49,5/13/2012 10:56,UNLOAD_MAN
5/15/2012 23:01,5/15/2012 23:08,UNLOAD_MAN
5/17/2012 14:56,5/17/2012 15:02,UNLOAD_MAN
5/17/2012 15:05,5/17/2012 15:21,EAST_MAN
5/20/2012 10:22,5/20/2012 10:28,UNLOAD_MAN
5/21/2012 21:28,5/21/2012 22:23,SOUTH_MAN
5/24/2012 10:39,5/24/2012 10:44,UNLOAD_MAN
5/24/2012 13:54,5/24/2012 14:52,EAST_MAN
5/25/2012 1:09,5/25/2012 1:12,UNLOAD_MAN
5/25/2012 1:16,5/25/2012 2:03,WEST_MAN
5/27/2012 21:52,5/27/2012 21:59,UNLOAD_MAN
5/30/2012 9:42,5/30/2012 9:48,UNLOAD_MAN
5/31/2012 14:35,5/31/2012 14:40,UNLOAD_MAN
5/31/2012 14:45,5/31/2012 15:05,EAST_MAN
6/3/2012 9:27,6/3/2012 9:33,UNLOAD_MAN
6/5/2012 21:17,6/5/2012 21:23,UNLOAD_MAN
6/7/2012 15:26,6/7/2012 15:34,UNLOAD_MAN
6/7/2012 15:39,6/7/2012 15:54,EAST_MAN
6/10/2012 8:59,6/10/2012 9:05,UNLOAD_MAN
6/11/2012 20:01,6/11/2012 21:06,SOUTH_MAN
6/14/2012 8:43,6/14/2012 8:49,UNLOAD_MAN
6/14/2012 15:07,6/14/2012 15:08,UNLOAD_MAN
6/14/2012 15:13,6/14/2012 15:26,EAST_MAN
6/17/2012 8:32,6/17/2012 8:37,UNLOAD_MAN
6/19/2012 20:22,6/19/2012 20:29,UNLOAD_MAN
6/21/2012 14:29,6/21/2012 14:36,UNLOAD_MAN
6/21/2012 14:38,6/21/2012 14:51,EAST_MAN
6/24/2012 8:04,6/24/2012 8:11,UNLOAD_MAN
6/25/2012 19:11,6/25/2012 20:06,SOUTH_MAN
6/28/2012 7:48,6/28/2012 7:55,UNLOAD_MAN
6/28/2012 13:38,6/28/2012 13:39,UNLOAD_MAN
6/28/2012 13:44,6/28/2012 14:28,EAST_MAN
6/29/2012 1:01,6/29/2012 1:03,UNLOAD_MAN
6/29/2012 1:08,6/29/2012 1:36,WEST_MAN
7/1/2012 19:35,7/1/2012 19:43,UNLOAD_MAN
7/4/2012 7:25,7/4/2012 7:33,UNLOAD_MAN
7/5/2012 15:15,7/5/2012 15:22,UNLOAD_MAN
7/5/2012 15:27,7/5/2012 15:43,EAST_MAN
7/8/2012 7:09,7/8/2012 7:18,UNLOAD_MAN
7/9/2012 18:16,7/9/2012 19:11,SOUTH_MAN
7/12/2012 6:53,7/12/2012 7:02,UNLOAD_MAN
7/12/2012 15:14,7/12/2012 15:16,UNLOAD_MAN
7/12/2012 15:21,7/12/2012 15:32,EAST_MAN
7/15/2012 6:42,7/15/2012 6:52,UNLOAD_MAN
7/17/2012 18:32,7/17/2012 18:42,UNLOAD_MAN
7/19/2012 13:50,7/19/2012 13:56,UNLOAD_MAN
7/19/2012 14:02,7/19/2012 14:17,EAST_MAN
7/22/2012 6:14,7/22/2012 6:25,UNLOAD_MAN
7/23/2012 17:21,7/23/2012 18:16,SOUTH_MAN
7/26/2012 5:58,7/26/2012 6:09,UNLOAD_MAN
7/26/2012 14:15,7/26/2012 14:16,UNLOAD_MAN
7/26/2012 14:21,7/26/2012 14:34,EAST_MAN
7/29/2012 5:46,7/29/2012 5:58,UNLOAD_MAN
7/31/2012 17:37,7/31/2012 17:47,UNLOAD_MAN
8/2/2012 14:05,8/2/2012 14:11,UNLOAD_MAN
8/2/2012 14:17,8/2/2012 14:31,EAST_MAN
8/5/2012 5:19,8/5/2012 5:30,UNLOAD_MAN
8/6/2012 16:26,8/6/2012 17:21,SOUTH_MAN
8/9/2012 5:03,8/9/2012 5:14,UNLOAD_MAN
8/9/2012 14:15,8/9/2012 14:16,UNLOAD_MAN
8/9/2012 14:22,8/9/2012 14:38,EAST_MAN
8/12/2012 4:51,8/12/2012 5:02,UNLOAD_MAN
8/15/2012 4:40,8/15/2012 4:52,UNLOAD_MAN
8/16/2012 13:44,8/16/2012 13:48,UNLOAD_MAN
8/16/2012 13:53,8/16/2012 14:07,EAST_MAN
6/16/2012 6:16,8/16/2012 14:17,UNLOAD_MAN
8/20/2012 15:31,8/20/2012 16:27,SOUTH_MAN
8/23/2012 0:33,8/23/2012 0:38,UNLOAD_MAN
8/23/2012 0:45,8/23/2012 1:48,WEST_MAN
8/23/2012 13:07,8/23/2012 13:10,UNLOAD_MAN
8/23/2012 13:15,8/23/2012 14:37,EAST_MAN
8/26/2012 15:54,8/26/2012 16:04,UNLOAD_MAN
8/29/2012 15:43,8/29/2012 15:51,UNLOAD_MAN
8/30/2012 14:44,8/30/2012 14:46,UNLOAD_MAN
8/30/2012 14:51,8/30/2012 15:04,EAST_MAN
9/2/2012 15:27,9/2/2012 15:34,UNLOAD_MAN
9/6/2012 3:13,9/6/2012 3:22,UNLOAD_MAN
9/6/2012 14:44,9/6/2012 14:45,UNLOAD_MAN
9/6/2012 14:50,9/6/2012 15:06,EAST_MAN
9/10/2012 2:57,9/10/2012 3:04,UNLOAD_MAN
9/10/2012 14:08,9/10/2012 15:04,SOUTH_MAN
9/13/2012 14:08,9/13/2012 14:13,UNLOAD_MAN
9/13/2012 14:19,9/13/2012 14:33,EAST_MAN
9/17/2012 2:58,9/17/2012 3:03,UNLOAD_MAN
9/20/2012 13:26,9/20/2012 13:31,UNLOAD_MAN
9/20/2012 13:37,9/20/2012 14:32,EAST_MAN
9/21/2012 0:54,9/21/2012 0:56,UNLOAD_MAN
9/21/2012 1:01,9/21/2012 1:41,WEST_MAN
9/24/2012 14:00,9/24/2012 14:06,UNLOAD_MAN
9/27/2012 15:40,9/27/2012 15:45,UNLOAD_MAN
9/27/2012 15:50,9/27/2012 16:11,EAST_MAN
10/1/2012 13:33,10/1/2012 13:38,UNLOAD_MAN
10/4/2012 15:09,10/4/2012 15:14,UNLOAD_MAN
10/4/2012 15:20,10/4/2012 15:34,EAST_MAN
10/8/2012 1:07,10/8/2012 1:14,UNLOAD_MAN
10/9/2012 0:17,10/9/2012 1:12,NORTH_MAN
10/11/2012 14:31,10/11/2012 14:35,UNLOAD_MAN
10/11/2012 14:41,10/11/2012 14:54,EAST_MAN
10/15/2012 0:40,10/15/2012 0:48,UNLOAD_MAN
10/18/2012 0:32,10/18/2012 0:41,UNLOAD_MAN
10/18/2012 14:27,10/18/2012 14:29,UNLOAD_MAN
10/18/2012 14:33,10/18/2012 14:52,EAST_MAN
10/21/2012 12:14,10/21/2012 12:23,UNLOAD_MAN
10/24/2012 12:03,10/24/2012 12:13,UNLOAD_MAN
10/25/2012 1:23,10/25/2012 1:26,UNLOAD_MAN
10/25/2012 1:32,10/25/2012 2:16,WEST_MAN
10/25/2012 13:56,10/25/2012 13:59,UNLOAD_MAN
10/25/2012 14:03,10/25/2012 15:03,EAST_MAN
10/28/2012 11:47,10/28/2012 11:57,UNLOAD_MAN
10/31/2012 11:35,10/31/2012 11:46,UNLOAD_MAN
11/1/2012 13:56,11/1/2012 14:00,UNLOAD_MAN
11/1/2012 14:05,11/1/2012 14:21,EAST_MAN
11/4/2012 11:19,11/4/2012 11:30,UNLOAD_MAN
11/5/2012 22:27,11/5/2012 23:22,NORTH_MAN
11/8/2012 11:03,11/8/2012 11:13,UNLOAD_MAN
11/8/2012 14:47,11/8/2012 15:04,EAST_MAN
11/11/2012 10:52,11/11/2012 11:03,UNLOAD_MAN
11/14/2012 10:40,11/14/2012 10:51,UNLOAD_MAN
11/15/2012 14:20,11/15/2012 14:25,UNLOAD_MAN
11/15/2012 14:29,11/15/2012 14:41,EAST_MAN
11/18/2012 10:24,11/18/2012 10:35,UNLOAD_MAN
11/19/2012 21:28,11/19/2012 22:32,NORTH_MAN
11/21/2012 14:20,11/21/2012 14:28,UNLOAD_MAN
11/21/2012 14:33,11/21/2012 14:56,EAST_MAN
11/24/2012 10:01,11/24/2012 10:10,UNLOAD_MAN
11/27/2012 9:49,11/27/2012 9:59,UNLOAD_MAN
11/29/2012 14:11,11/29/2012 14:20,UNLOAD_MAN
11/29/2012 14:26,11/29/2012 14:37,EAST_MAN
12/2/2012 9:29,12/2/2012 9:38,UNLOAD_MAN
12/3/2012 20:38,12/3/2012 21:33,NORTH_MAN
12/6/2012 9:13,12/6/2012 9:21,UNLOAD_MAN
12/6/2012 14:00,12/6/2012 14:02,UNLOAD_MAN
12/6/2012 14:07,12/6/2012 15:01,EAST_MAN
12/7/2012 1:25,12/7/2012 1:26,UNLOAD_MAN
12/7/2012 1:31,12/7/2012 2:11,WEST_MAN
12/9/2012 9:02,12/9/2012 9:08,UNLOAD_MAN
12/11/2012 20:52,12/11/2012 20:57,UNLOAD_MAN
12/13/2012 13:16,12/13/2012 13:24,UNLOAD_MAN
12/13/2012 13:29,12/13/2012 13:48,EAST_MAN
12/16/2012 8:34,12/16/2012 8:40,UNLOAD_MAN
12/17/2012 19:38,12/17/2012 20:43,NORTH_MAN
12/20/2012 8:18,12/20/2012 8:24,UNLOAD_MAN
12/20/2012 11:16,12/20/2012 11:17,UNLOAD_MAN
12/20/2012 11:22,12/20/2012 11:38,EAST_MAN
12/23/2012 8:07,12/23/2012 8:14,UNLOAD_MAN
12/26/2012 7:55,12/26/2012 8:02,UNLOAD_MAN
12/27/2012 15:36,12/27/2012 15:41,UNLOAD_MAN
12/27/2012 15:46,12/27/2012 16:00,EAST_MAN
12/30/2012 7:39,12/30/2012 7:45,UNLOAD_MAN
1/1/2013 19:29,1/1/2013 19:36,UNLOAD_MAN
1/3/2013 15:20,1/3/2013 15:27,UNLOAD_MAN
1/3/2013 15:30,1/3/2013 15:46,EAST_MAN
1/6/2013 7:11,1/6/2013 7:18,UNLOAD_MAN
1/7/2013 18:16,1/7/2013 19:20,NORTH_MAN
1/10/2013 6:56,1/10/2013 7:02,UNLOAD_MAN
1/10/2013 14:47,1/10/2013 14:49,UNLOAD_MAN
1/10/2013 14:53,1/10/2013 15:07,EAST_MAN
1/13/2013 6:44,1/13/2013 6:50,UNLOAD_MAN
1/16/2013 6:32,1/16/2013 6:40,UNLOAD_MAN
1/18/2013 14:29,1/18/2013 14:37,UNLOAD_MAN
1/18/2013 14:42,1/18/2013 14:58,EAST_MAN
1/21/2013 18:10,1/21/2013 18:18,UNLOAD_MAN
1/24/2013 13:55,1/24/2013 14:04,UNLOAD_MAN
1/24/2013 14:09,1/24/2013 15:22,EAST_MAN
1/25/2013 1:27,1/25/2013 1:27,UNLOAD_MAN
1/25/2013 1:33,1/25/2013 2:34,WEST_MAN
1/28/2013 5:45,1/28/2013 5:52,UNLOAD_MAN
1/28/2013 16:54,1/28/2013 17:58,NORTH_MAN
1/31/2013 5:42,1/31/2013 5:48,UNLOAD_MAN
1/31/2013 15:40,1/31/2013 15:41,UNLOAD_MAN
1/31/2013 15:46,1/31/2013 16:04,EAST_MAN
2/4/2013 5:17,2/4/2013 5:25,UNLOAD_MAN
2/7/2013 14:54,2/7/2013 15:02,UNLOAD_MAN
2/7/2013 15:06,2/7/2013 15:22,EAST_MAN
2/11/2013 4:50,2/11/2013 4:56,UNLOAD_MAN
2/11/2013 15:59,2/11/2013 17:04,NORTH_MAN
2/14/2013 15:07,2/14/2013 15:12,UNLOAD_MAN
2/14/2013 15:17,2/14/2013 15:31,EAST_MAN
2/18/2013 4:22,2/18/2013 4:29,UNLOAD_MAN
2/22/2013 2:04,2/22/2013 2:06,UNLOAD_MAN
2/22/2013 2:10,2/22/2013 2:45,WEST_MAN
2/25/2013 15:09,2/25/2013 16:04,NORTH_MAN
2/28/2013 15:45,2/28/2013 15:50,UNLOAD_MAN
2/28/2013 15:55,2/28/2013 16:14,EAST_MAN
3/4/2013 3:30,3/4/2013 3:36,UNLOAD_MAN
3/7/2013 15:37,3/7/2013 15:43,UNLOAD_MAN
3/7/2013 15:49,3/7/2013 16:04,EAST_MAN
3/11/2013 3:09,3/11/2013 3:14,UNLOAD_MAN
3/14/2013 14:44,3/14/2013 14:50,UNLOAD_MAN
3/14/2013 14:56,3/14/2013 15:43,EAST_MAN
3/15/2013 2:15,3/15/2013 2:16,UNLOAD_MAN
3/15/2013 2:21,3/15/2013 2:54,WEST_MAN
3/19/2013 2:28,3/19/2013 2:34,UNLOAD_MAN
3/21/2013 15:06,3/21/2013 15:11,UNLOAD_MAN
3/21/2013 15:16,3/21/2013 15:34,EAST_MAN
3/25/2013 14:03,3/25/2013 14:10,UNLOAD_MAN
3/28/2013 15:36,3/28/2013 15:41,UNLOAD_MAN
3/28/2013 15:46,3/28/2013 15:59,EAST_MAN
4/2/2013 0:44,4/2/2013 1:50,SOUTH_MAN
4/4/2013 15:10,4/4/2013 15:15,UNLOAD_MAN
4/4/2013 15:20,4/4/2013 15:30,EAST_MAN
4/8/2013 1:10,4/8/2013 1:16,UNLOAD_MAN
4/11/2013 12:56,4/11/2013 13:02,UNLOAD_MAN
4/11/2013 14:24,4/11/2013 15:28,EAST_MAN
4/12/2013 1:43,4/12/2013 1:45,UNLOAD_MAN
4/12/2013 1:50,4/12/2013 2:37,WEST_MAN
4/15/2013 12:40,4/15/2013 12:47,UNLOAD_MAN
4/18/2013 12:28,4/18/2013 12:35,UNLOAD_MAN
4/18/2013 15:22,4/18/2013 15:24,UNLOAD_MAN
4/18/2013 15:28,4/18/2013 15:47,EAST_MAN
4/21/2013 12:17,4/21/2013 12:23,UNLOAD_MAN
4/22/2013 23:27,4/23/2013 0:23,SOUTH_MAN
4/25/2013 15:09,4/25/2013 15:16,UNLOAD_MAN
4/25/2013 15:21,4/25/2013 15:35,EAST_MAN
4/28/2013 11:49,4/28/2013 11:55,UNLOAD_MAN
5/1/2013 11:37,5/1/2013 11:45,UNLOAD_MAN
5/2/2013 14:52,5/2/2013 14:57,UNLOAD_MAN
5/2/2013 15:01,5/2/2013 15:16,EAST_MAN
5/5/2013 11:22,5/5/2013 11:29,UNLOAD_MAN
5/6/2013 22:43,5/6/2013 23:19,SOUTH_MAN
5/9/2013 11:06,5/9/2013 11:13,UNLOAD_MAN
5/9/2013 14:09,5/9/2013 14:10,UNLOAD_MAN
5/9/2013 14:15,5/9/2013 15:12,EAST_MAN
5/10/2013 1:34,5/10/2013 1:36,UNLOAD_MAN
5/10/2013 1:41,5/10/2013 2:22,WEST_MAN
5/12/2013 22:52,5/12/2013 22:59,UNLOAD_MAN
5/15/2013 10:42,5/15/2013 10:48,UNLOAD_MAN
5/16/2013 14:58,5/16/2013 15:03,UNLOAD_MAN
5/16/2013 15:07,5/16/2013 15:24,EAST_MAN
5/19/2013 10:27,5/19/2013 10:33,UNLOAD_MAN
5/20/2013 21:38,5/20/2013 22:33,SOUTH_MAN
5/23/2013 10:24,5/23/2013 10:30,UNLOAD_MAN
5/23/2013 14:49,5/23/2013 14:51,UNLOAD_MAN
5/23/2013 14:56,5/23/2013 15:10,EAST_MAN
5/26/2013 9:59,5/26/2013 10:06,UNLOAD_MAN
5/28/2013 21:49,5/28/2013 21:56,UNLOAD_MAN
5/30/2013 14:42,5/30/2013 14:49,UNLOAD_MAN
5/30/2013 14:54,5/30/2013 15:09,EAST_MAN
6/2/2013 9:32,6/2/2013 9:38,UNLOAD_MAN
6/4/2013 21:22,6/4/2013 21:28,UNLOAD_MAN
6/6/2013 14:29,6/6/2013 14:37,UNLOAD_MAN
6/6/2013 14:41,6/6/2013 14:56,EAST_MAN
6/9/2013 9:04,6/9/2013 9:10,UNLOAD_MAN
6/10/2013 20:11,6/10/2013 21:16,SOUTH_MAN
6/13/2013 8:48,6/13/2013 8:55,UNLOAD_MAN
6/13/2013 13:54,6/13/2013 13:56,UNLOAD_MAN
6/13/2013 14:01,6/13/2013 15:01,EAST_MAN
6/14/2013 1:18,6/14/2013 1:20,UNLOAD_MAN
6/14/2013 1:24,6/14/2013 2:13,WEST_MAN
6/16/2013 8:36,6/16/2013 8:41,UNLOAD_MAN
6/18/2013 20:27,6/18/2013 20:34,UNLOAD_MAN
6/20/2013 14:35,6/20/2013 14:43,UNLOAD_MAN
6/20/2013 14:49,6/20/2013 15:06,EAST_MAN
6/23/2013 8:09,6/23/2013 8:16,UNLOAD_MAN
6/24/2013 19:16,6/24/2013 20:21,SOUTH_MAN
6/27/2013 7:53,6/27/2013 8:00,UNLOAD_MAN
6/27/2013 15:34,6/27/2013 15:37,UNLOAD_MAN
6/27/2013 15:41,6/27/2013 15:55,EAST_MAN
6/30/2013 7:41,6/30/2013 7:50,UNLOAD_MAN
7/2/2013 19:32,7/2/2013 19:41,UNLOAD_MAN
7/4/2013 15:01,7/4/2013 15:10,UNLOAD_MAN
7/4/2013 15:15,7/4/2013 15:29,EAST_MAN
7/7/2013 7:14,7/7/2013 7:23,UNLOAD_MAN
7/8/2013 18:27,7/8/2013 19:22,SOUTH_MAN
7/11/2013 6:58,7/11/2013 7:07,UNLOAD_MAN
7/11/2013 14:47,7/11/2013 14:50,UNLOAD_MAN
7/11/2013 14:55,7/11/2013 15:06,EAST_MAN
7/14/2013 6:46,7/14/2013 6:57,UNLOAD_MAN
7/16/2013 18:37,7/16/2013 18:48,UNLOAD_MAN
7/18/2013 13:48,7/18/2013 13:55,UNLOAD_MAN
7/18/2013 14:00,7/18/2013 15:01,EAST_MAN
7/19/2013 1:20,7/19/2013 1:21,UNLOAD_MAN
7/19/2013 1:26,7/19/2013 2:11,WEST_MAN
7/21/2013 18:17,7/21/2013 18:29,UNLOAD_MAN
7/22/2013 17:32,7/22/2013 18:27,SOUTH_MAN
7/25/2013 6:03,7/25/2013 6:14,UNLOAD_MAN
7/25/2013 16:38,7/25/2013 16:40,UNLOAD_MAN
7/25/2013 16:46,7/25/2013 16:59,EAST_MAN
7/28/2013 5:51,7/28/2013 6:02,UNLOAD_MAN
7/30/2013 17:42,7/30/2013 17:53,UNLOAD_MAN
8/1/2013 15:32,8/1/2013 15:41,UNLOAD_MAN
8/1/2013 15:46,8/1/2013 16:02,EAST_MAN
8/4/2013 5:24,8/4/2013 5:35,UNLOAD_MAN
8/5/2013 16:37,8/5/2013 17:32,SOUTH_MAN
8/8/2013 5:08,8/8/2013 5:19,UNLOAD_MAN
8/8/2013 14:54,8/8/2013 14:55,UNLOAD_MAN
8/8/2013 15:01,8/8/2013 15:14,EAST_MAN
8/11/2013 4:56,8/11/2013 5:09,UNLOAD_MAN
8/14/2013 4:45,8/14/2013 4:58,UNLOAD_MAN
8/15/2013 14:38,8/15/2013 14:44,UNLOAD_MAN
8/15/2013 14:50,8/15/2013 15:04,EAST_MAN
8/18/2013 4:29,8/18/2013 4:40,UNLOAD_MAN
8/21/2013 4:17,8/21/2013 4:30,UNLOAD_MAN
8/22/2013 14:56,8/22/2013 15:01,UNLOAD_MAN
8/22/2013 15:06,8/22/2013 15:27,EAST_MAN
8/25/2013 4:34,8/25/2013 4:45,UNLOAD_MAN
8/28/2013 3:50,8/28/2013 4:01,UNLOAD_MAN
8/29/2013 23:42,8/29/2013 23:46,UNLOAD_MAN
8/29/2013 23:52,8/30/2013 0:58,WEST_MAN
8/30/2013 12:13,8/30/2013 12:16,UNLOAD_MAN
8/30/2013 12:22,8/30/2013 13:44,EAST_MAN
9/2/2013 15:28,9/2/2013 15:36,UNLOAD_MAN
9/5/2013 18:18,9/5/2013 18:29,UNLOAD_MAN
9/5/2013 18:31,9/5/2013 18:41,EAST_MAN
9/9/2013 2:21,9/9/2013 3:17,NORTH_MAN
9/12/2013 14:49,9/12/2013 14:54,UNLOAD_MAN
9/12/2013 16:27,9/12/2013 16:28,UNLOAD_MAN
9/12/2013 16:34,9/12/2013 16:46,EAST_MAN
9/16/2013 2:35,9/16/2013 2:41,UNLOAD_MAN
9/19/2013 2:19,9/19/2013 2:24,UNLOAD_MAN
9/19/2013 2:29,9/19/2013 3:14,WEST_MAN
9/19/2013 14:52,9/19/2013 14:53,UNLOAD_MAN
9/19/2013 14:58,9/19/2013 16:00,EAST_MAN
9/23/2013 2:07,9/23/2013 2:14,UNLOAD_MAN
9/26/2013 13:53,9/26/2013 14:00,UNLOAD_MAN
9/26/2013 16:12,9/26/2013 16:13,UNLOAD_MAN
9/26/2013 16:28,9/26/2013 16:44,EAST_MAN
9/30/2013 1:40,9/30/2013 1:45,UNLOAD_MAN
10/3/2013 13:26,10/3/2013 13:31,UNLOAD_MAN
10/3/2013 15:39,10/3/2013 15:41,UNLOAD_MAN
10/3/2013 15:45,10/3/2013 16:04,EAST_MAN
10/7/2013 0:32,10/7/2013 1:27,NORTH_MAN
10/10/2013 1:50,10/10/2013 1:54,UNLOAD_MAN
10/10/2013 2:00,10/10/2013 2:52,WEST_MAN
10/10/2013 14:25,10/10/2013 14:27,UNLOAD_MAN
10/10/2013 14:31,10/10/2013 15:35,EAST_MAN
10/13/2013 12:47,10/13/2013 12:55,UNLOAD_MAN
10/16/2013 12:52,10/16/2013 13:01,UNLOAD_MAN
10/17/2013 14:49,10/17/2013 14:51,UNLOAD_MAN
10/17/2013 14:56,10/17/2013 15:12,EAST_MAN
10/20/2013 12:19,10/20/2013 12:29,UNLOAD_MAN
10/21/2013 23:39,10/22/2013 0:24,NORTH_MAN
10/24/2013 14:58,10/24/2013 15:04,UNLOAD_MAN
10/24/2013 15:09,10/24/2013 15:27,EAST_MAN
10/27/2013 11:52,10/27/2013 12:03,UNLOAD_MAN
10/30/2013 11:40,10/30/2013 11:52,UNLOAD_MAN
10/31/2013 14:39,10/31/2013 14:43,UNLOAD_MAN
10/31/2013 14:48,10/31/2013 14:57,EAST_MAN
11/3/2013 11:24,11/3/2013 11:36,UNLOAD_MAN
11/4/2013 22:39,11/4/2013 23:34,NORTH_MAN
11/7/2013 11:08,11/7/2013 11:19,UNLOAD_MAN
11/7/2013 13:58,11/7/2013 13:59,UNLOAD_MAN
11/7/2013 14:04,11/7/2013 15:01,EAST_MAN
11/8/2013 1:26,11/8/2013 1:28,UNLOAD_MAN
11/8/2013 1:33,11/8/2013 2:13,WEST_MAN
11/10/2013 10:57,11/10/2013 11:07,UNLOAD_MAN
11/13/2013 10:45,11/13/2013 10:57,UNLOAD_MAN
11/14/2013 14:48,11/14/2013 14:53,UNLOAD_MAN
11/14/2013 14:58,11/14/2013 15:21,EAST_MAN
11/17/2013 10:29,11/17/2013 10:41,UNLOAD_MAN
11/18/2013 21:44,11/18/2013 22:39,NORTH_MAN
11/21/2013 6:15,11/21/2013 6:21,UNLOAD_MAN
11/21/2013 14:49,11/21/2013 14:50,UNLOAD_MAN
11/21/2013 14:56,11/21/2013 15:08,EAST_MAN
11/24/2013 10:02,11/24/2013 10:12,UNLOAD_MAN
